"Game","Team","","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","SH%","SV%","PDO"
"2008-11-15 - Avalanche 3, Oilers 2","Edmonton Oilers","Limited ReportFull Report","65","69","46","60.00","49","40","55.06","35","32","52.24","2","2","50.00","3.71","2.74","57.52","38","21","64.41","13","12","52.00","2","2","50.00","22.22","81.82","5.71","93.75","0.995"
"2008-11-15 - Blue Jackets 2, Wild 3","Minnesota Wild","Limited ReportFull Report","65","46","37","55.42","41","30","57.75","30","26","53.57","2","2","50.00","1.85","1.28","59.24","15","11","57.69","7","4","63.64","1","2","33.33","20.00","33.33","6.67","92.31","0.990"
"2008-11-15 - Bruins 2, Rangers 3","New York Rangers","Limited ReportFull Report","65","71","39","64.55","56","32","63.64","31","25","55.36","2","2","50.00","5.06","2.16","70.06","45","21","68.18","20","12","62.50","1","2","33.33","12.50","81.82","6.45","92.00","0.985"
"2008-11-15 - Capitals 5, Devils 6","New Jersey Devils","Limited ReportFull Report","65","77","63","55.00","57","44","56.44","33","30","52.38","5","5","50.00","3.73","2.74","57.64","42","30","58.33","24","12","66.67","2","3","40.00","12.50","70.00","15.15","83.33","0.985"
"2008-11-15 - Flyers 2, Canadiens 1","Montreal Canadiens","Limited ReportFull Report","60","63","67","48.46","38","46","45.24","25","31","44.64","1","2","33.33","2.04","2.04","50.09","34","31","52.31","10","7","58.82","1","1","50.00","14.29","80.00","4.00","93.55","0.975"
"2008-11-15 - Maple Leafs 2, Canucks 4","Vancouver Canucks","Limited ReportFull Report","60","41","53","43.62","28","42","40.00","15","30","33.33","4","2","66.67","1.98","2.85","40.97","20","29","40.82","11","13","45.83","4","1","80.00","40.00","88.89","26.67","93.33","1.200"
"2008-11-15 - Predators 3, Kings 1","Los Angeles Kings","Limited ReportFull Report","60","68","40","62.96","53","31","63.10","34","22","60.71","1","3","25.00","2.99","2.06","59.19","33","20","62.26","13","9","59.09","1","2","33.33","12.50","66.67","2.94","86.36","0.893"
"2008-11-15 - Sabres 2, Penguins 5","Pittsburgh Penguins","Limited ReportFull Report","60","61","46","57.01","36","31","53.73","25","23","52.08","5","2","71.43","3.13","1.87","62.63","28","23","54.90","6","10","37.50","1","2","33.33","16.67","66.67","20.00","91.30","1.113"
"2008-11-15 - Senators 2, Islanders 3","New York Islanders","Limited ReportFull Report","60","62","66","48.44","46","48","48.94","31","40","43.66","3","2","60.00","3.04","2.41","55.81","33","30","52.38","13","11","54.17","2","2","50.00","20.00","80.00","9.68","95.00","1.047"
"2008-11-15 - Stars 3, Coyotes 2","Phoenix Coyotes","Limited ReportFull Report","60","47","45","51.09","32","31","50.79","27","19","58.70","2","3","40.00","1.72","1.67","50.69","20","19","51.28","7","10","41.18","2","3","40.00","28.57","57.14","7.41","84.21","0.916"
"2008-11-16 - Canadiens 3, Blues 2","St Louis Blues","Limited ReportFull Report","65","47","53","47.00","37","44","45.68","26","26","50.00","2","2","50.00","0","0","-","0","2","0.00","0","0","-","0","0","-","-","-","7.69","92.31","1.000"
"2008-11-16 - Kings 0, Ducks 2","Anaheim Ducks","Limited ReportFull Report","60","42","51","45.16","38","43","46.91","26","29","47.27","2","0","100.00","2.84","3.03","48.39","25","29","46.30","10","13","43.48","1","0","100.00","14.29","100.00","7.69","100.00","1.077"
"2008-11-16 - Lightning 2, Hurricanes 3","Carolina Hurricanes","Limited ReportFull Report","65","67","57","54.03","46","41","52.87","30","28","51.72","2","2","50.00","2.35","2.57","47.74","24","20","54.55","7","9","43.75","1","1","50.00","14.29","83.33","6.67","92.86","0.995"
"2008-11-16 - Sharks 6, Blackhawks 5","Chicago Blackhawks","Limited ReportFull Report","60","46","49","48.42","40","39","50.63","33","31","51.56","5","6","45.45","1.78","2.31","43.56","15","22","40.54","7","8","46.67","1","3","25.00","16.67","62.50","15.15","80.65","0.958"
"2008-11-16 - Thrashers 3, Flyers 4","Philadelphia Flyers","Limited ReportFull Report","60","54","57","48.65","44","43","50.57","32","32","50.00","4","3","57.14","2.29","2.92","43.98","26","22","54.17","9","9","50.00","1","2","33.33","20.00","75.00","12.50","90.63","1.031"
"2008-11-17 - Bruins 3, Maple Leafs 2","Toronto Maple Leafs","Limited ReportFull Report","60","70","50","58.33","48","37","56.47","30","22","57.69","2","3","40.00","3.49","2.29","60.39","43","29","59.72","14","9","60.87","2","1","66.67","18.18","83.33","6.67","86.36","0.930"
"2008-11-17 - Canucks 1, Islanders 2","New York Islanders","Limited ReportFull Report","65","63","65","49.22","43","49","46.74","35","32","52.24","1","1","50.00","3.76","3.15","54.39","37","34","52.11","20","16","55.56","1","0","100.00","5.88","100.00","2.86","96.88","0.997"
"2008-11-17 - Oilers 0, Red Wings 4","Detroit Red Wings","Limited ReportFull Report","60","67","45","59.82","56","32","63.64","41","21","66.13","4","0","100.00","3.79","1.88","66.85","31","16","65.96","12","5","70.59","2","0","100.00","20.00","100.00","9.76","100.00","1.098"
"2008-11-17 - Senators 1, Rangers 2","New York Rangers","Limited ReportFull Report","65","60","41","59.41","41","36","53.25","27","28","49.09","1","1","50.00","1.84","2.84","39.39","19","22","46.34","6","16","27.27","1","1","50.00","33.33","92.31","3.70","96.43","1.001"
"2008-11-17 - Sharks 4, Predators 1","Nashville Predators","Limited ReportFull Report","60","44","56","44.00","38","43","46.91","33","32","50.77","1","4","20.00","2.8","3.01","48.18","26","24","52.00","10","8","55.56","1","4","20.00","10.00","33.33","3.03","87.50","0.905"
"2008-11-18 - Avalanche 1, Flames 4","Calgary Flames","Limited ReportFull Report","60","91","33","73.39","66","28","70.21","51","23","68.92","4","1","80.00","4.22","1.9","69.01","33","20","62.26","13","9","59.09","1","1","50.00","9.09","87.50","7.84","95.65","1.035"
"2008-11-18 - Blackhawks 3, Coyotes 2","Phoenix Coyotes","Limited ReportFull Report","65","70","71","49.65","51","49","51.00","38","40","48.72","2","2","50.00","2.7","3.07","46.81","22","30","42.31","6","12","33.33","0","1","0.00","0.00","91.67","5.26","95.00","1.003"
"2008-11-18 - Canadiens 1, Hurricanes 2","Carolina Hurricanes","Limited ReportFull Report","60","91","55","62.33","66","42","61.11","48","29","62.34","2","1","66.67","5.55","2.18","71.75","42","20","67.74","24","8","75.00","2","0","100.00","15.38","100.00","4.17","96.55","1.007"
"2008-11-18 - Oilers 7, Blue Jackets 2","Columbus Blue Jackets","Limited ReportFull Report","60","70","38","64.81","52","25","67.53","39","19","67.24","2","7","22.22","4.12","1.91","68.28","33","18","64.71","19","5","79.17","1","4","20.00","7.14","20.00","5.13","63.16","0.683"
"2008-11-18 - Panthers 4, Lightning 3","Tampa Bay Lightning","Limited ReportFull Report","65","74","55","57.36","65","46","58.56","52","36","59.09","3","3","50.00","3.57","2.28","61.04","41","25","62.12","15","7","68.18","1","1","50.00","7.14","83.33","5.77","91.67","0.974"
"2008-11-18 - Wild 2, Penguins 1","Pittsburgh Penguins","Limited ReportFull Report","65","53","58","47.75","40","36","52.63","25","25","50.00","1","1","50.00","2.16","1.59","57.61","22","18","55.00","6","7","46.15","1","1","50.00","25.00","85.71","4.00","96.00","1.000"
"2008-11-19 - Canucks 6, Rangers 3","New York Rangers","Limited ReportFull Report","60","73","50","59.35","58","43","57.43","42","33","56.00","3","6","33.33","4.68","5.17","47.52","57","37","60.64","22","18","55.00","3","4","42.86","16.67","69.23","7.14","81.82","0.890"
"2008-11-19 - Capitals 6, Ducks 4","Anaheim Ducks","Limited ReportFull Report","60","50","41","54.95","44","36","55.00","32","33","49.23","4","6","40.00","2.59","2.5","50.88","25","23","52.08","13","10","56.52","4","2","66.67","50.00","80.00","12.50","81.82","0.943"
"2008-11-19 - Sabres 4, Bruins 7","Boston Bruins","Limited ReportFull Report","60","51","44","53.68","38","39","49.35","23","29","44.23","7","4","63.64","2.18","2.38","47.79","25","23","52.08","7","8","46.67","3","3","50.00","60.00","62.50","30.43","86.21","1.166"
"2008-11-20 - Blackhawks 6, Stars 3","Dallas Stars","Limited ReportFull Report","60","52","52","50.00","46","46","50.00","34","30","53.13","3","6","33.33","2.29","3.8","37.60","22","17","56.41","11","8","57.89","3","2","60.00","33.33","66.67","8.82","80.00","0.888"
"2008-11-20 - Canadiens 3, Senators 2","Ottawa Senators","Limited ReportFull Report","65","52","43","54.74","39","30","56.52","25","21","54.35","2","2","50.00","2.71","1.2","69.21","20","14","58.82","12","6","66.67","2","1","66.67","28.57","75.00","8.00","90.48","0.985"
"2008-11-20 - Canucks 3, Wild 2","Minnesota Wild","Limited ReportFull Report","60","60","44","57.69","41","35","53.95","30","27","52.63","2","3","40.00","1.89","1.94","49.41","23","16","58.97","6","8","42.86","0","1","0.00","0.00","85.71","6.67","88.89","0.956"
"2008-11-20 - Capitals 2, Kings 5","Los Angeles Kings","Limited ReportFull Report","60","67","55","54.92","55","39","58.51","33","21","61.11","5","2","71.43","4.44","2.22","66.64","40","23","63.49","12","7","63.16","1","2","33.33","12.50","60.00","15.15","90.48","1.056"
"2008-11-20 - Flames 1, Avalanche 0","Colorado Avalanche","Limited ReportFull Report","60","36","65","35.64","24","44","35.29","18","33","35.29","0","1","0.00","1.12","2.68","29.51","16","29","35.56","4","10","28.57","0","1","0.00","0.00","90.00","0.00","96.97","0.970"
"2008-11-20 - Panthers 1, Devils 3","New Jersey Devils","Limited ReportFull Report","60","45","40","52.94","36","28","56.25","19","24","44.19","3","1","75.00","1.62","1.56","50.93","19","19","50.00","5","6","45.45","2","0","100.00","66.67","100.00","15.79","95.83","1.116"
"2008-11-20 - Penguins 3, Thrashers 2","Atlanta Thrashers","Limited ReportFull Report","60","36","53","40.45","29","43","40.28","23","31","42.59","2","3","40.00","2.4","3.21","42.80","21","29","42.00","11","12","47.83","2","3","40.00","20.00","66.67","8.70","90.32","0.990"
"2008-11-20 - Red Wings 4, Oilers 3","Edmonton Oilers","Limited ReportFull Report","60","64","64","50.00","53","51","50.96","34","35","49.28","3","4","42.86","3.5","4.47","43.91","24","28","46.15","11","10","52.38","1","4","20.00","12.50","42.86","8.82","88.57","0.974"
"2008-11-21 - Coyotes 2, Hurricanes 5","Carolina Hurricanes","Limited ReportFull Report","60","65","68","48.87","53","49","51.96","33","28","54.10","5","2","71.43","4.25","2.65","61.59","26","30","46.43","15","12","55.56","4","1","80.00","36.36","87.50","15.15","92.86","1.080"
"2008-11-21 - Ducks 2, Blues 3","St Louis Blues","Limited ReportFull Report","62.65","51","53","49.04","40","33","54.79","28","28","50.00","3","2","60.00","3.16","2.24","58.57","23","15","60.53","9","4","69.23","2","2","50.00","25.00","50.00","10.71","92.86","1.036"
"2008-11-21 - Flyers 3, Sabres 0","Buffalo Sabres","Limited ReportFull Report","60","61","48","55.96","53","36","59.55","40","25","61.54","0","3","0.00","3.79","2.34","61.90","29","20","59.18","19","6","76.00","0","1","0.00","0.00","80.00","0.00","88.00","0.880"
"2008-11-21 - Islanders 2, Devils 5","New Jersey Devils","Limited ReportFull Report","60","66","46","58.93","47","35","57.32","33","27","55.00","5","2","71.43","2.56","1.62","61.26","31","14","68.89","13","7","65.00","4","1","80.00","44.44","83.33","15.15","92.59","1.077"
"2008-11-21 - Panthers 2, Bruins 4","Boston Bruins","Limited ReportFull Report","60","55","50","52.38","47","39","54.65","39","32","54.93","4","2","66.67","2.92","1.98","59.67","26","20","56.52","12","6","66.67","3","1","75.00","25.00","83.33","10.26","93.75","1.040"
"2008-11-21 - Predators 1, Lightning 4","Tampa Bay Lightning","Limited ReportFull Report","60","44","55","44.44","33","42","44.00","24","35","40.68","4","1","80.00","2.37","2.41","49.58","23","25","47.92","10","13","43.48","3","0","100.00","37.50","100.00","16.67","97.14","1.138"
"2008-11-22 - Avalanche 4, Kings 3","Los Angeles Kings","Limited ReportFull Report","65","66","63","51.16","47","46","50.54","30","29","50.85","3","3","50.00","3.35","2.5","57.26","29","29","50.00","13","8","61.90","1","1","50.00","11.11","80.00","10.00","89.66","0.997"
"2008-11-22 - Blackhawks 5, Maple Leafs 4","Toronto Maple Leafs","Limited ReportFull Report","60.816666666667","65","64","50.39","54","52","50.94","38","36","51.35","4","5","44.44","3.84","2.25","63.13","36","27","57.14","12","9","57.14","1","2","33.33","11.11","66.67","10.53","86.11","0.966"
"2008-11-22 - Blue Jackets 2, Thrashers 0","Atlanta Thrashers","Limited ReportFull Report","60","41","50","45.05","25","40","38.46","15","31","32.61","0","2","0.00","1.26","2.64","32.35","20","27","42.55","5","10","33.33","0","1","0.00","0.00","83.33","0.00","93.55","0.935"
"2008-11-22 - Blues 2, Wild 1","Minnesota Wild","Limited ReportFull Report","60","68","44","60.71","48","32","60.00","32","26","55.17","1","2","33.33","2.32","1.85","55.68","28","19","59.57","7","5","58.33","0","1","0.00","0.00","50.00","3.13","92.31","0.954"
"2008-11-22 - Bruins 3, Canadiens 2","Montreal Canadiens","Limited ReportFull Report","65","77","56","57.89","48","41","53.93","35","27","56.45","2","2","50.00","3.01","1.92","61.00","37","23","61.67","13","12","52.00","2","1","66.67","22.22","80.00","5.71","92.59","0.983"
"2008-11-22 - Canucks 3, Penguins 1","Pittsburgh Penguins","Limited ReportFull Report","60","48","37","56.47","32","25","56.14","19","19","50.00","1","3","25.00","1.63","2.7","37.57","18","23","43.90","6","9","40.00","0","2","0.00","0.00","75.00","5.26","84.21","0.895"
"2008-11-22 - Capitals 2, Sharks 7","San Jose Sharks","Limited ReportFull Report","60","48","42","53.33","37","29","56.06","28","21","57.14","7","2","77.78","3.08","2.02","60.31","22","16","57.89","10","9","52.63","3","2","60.00","50.00","71.43","25.00","90.48","1.155"
"2008-11-22 - Coyotes 3, Flyers 4","Philadelphia Flyers","Limited ReportFull Report","61.583333333333","59","62","48.76","46","41","52.87","34","28","54.84","4","3","57.14","2.74","3.04","47.41","29","29","50.00","14","13","51.85","3","2","60.00","25.00","77.78","11.76","89.29","1.011"
"2008-11-22 - Ducks 2, Stars 1","Dallas Stars","Limited ReportFull Report","65","64","45","58.72","55","36","60.44","32","24","57.14","1","1","50.00","2.63","1.67","61.16","20","19","51.28","12","9","57.14","1","1","50.00","14.29","85.71","3.13","95.83","0.990"
"2008-11-22 - Islanders 4, Sabres 2","Buffalo Sabres","Limited ReportFull Report","60","64","40","61.54","46","33","58.23","37","26","58.73","2","4","33.33","2.77","2.41","53.47","33","26","55.93","11","8","57.89","1","3","25.00","10.00","62.50","5.41","84.62","0.900"
"2008-11-22 - Rangers 1, Senators 4","Ottawa Senators","Limited ReportFull Report","60","64","46","58.18","51","33","60.71","36","19","65.45","4","1","80.00","3.41","1.94","63.74","33","23","58.93","19","9","67.86","2","0","100.00","15.38","100.00","11.11","94.74","1.058"
"2008-11-22 - Red Wings 5, Flames 2","Calgary Flames","Limited ReportFull Report","60","59","56","51.30","47","42","52.81","33","37","47.14","2","5","28.57","2.5","2.69","48.17","25","23","52.08","10","10","50.00","1","2","33.33","14.29","75.00","6.06","86.49","0.925"
"2008-11-23 - Devils 7, Lightning 3","Tampa Bay Lightning","Limited ReportFull Report","60","49","70","41.18","38","62","38.00","29","45","39.19","3","7","30.00","2.52","3.24","43.78","22","37","37.29","10","14","41.67","2","3","40.00","20.00","76.92","10.34","84.44","0.948"
"2008-11-23 - Predators 5, Hurricanes 2","Carolina Hurricanes","Limited ReportFull Report","60","54","55","49.54","43","39","52.44","26","30","46.43","2","5","28.57","2.73","2.48","52.34","26","23","53.06","11","10","52.38","2","2","50.00","25.00","71.43","7.69","83.33","0.910"
"2008-11-24 - Avalanche 1, Ducks 4","Anaheim Ducks","Limited ReportFull Report","60","41","51","44.57","37","44","45.68","24","30","44.44","4","1","80.00","2.45","2.52","49.25","26","27","49.06","10","9","52.63","0","0","-","0.00","100.00","16.67","96.67","1.133"
"2008-11-24 - Capitals 3, Wild 4","Minnesota Wild","Limited ReportFull Report","60","50","57","46.73","40","38","51.28","33","28","54.10","4","3","57.14","2.53","1.87","57.49","23","22","51.11","10","8","55.56","1","1","50.00","10.00","83.33","12.12","89.29","1.014"
"2008-11-24 - Coyotes 1, Rangers 4","New York Rangers","Limited ReportFull Report","60","66","65","50.38","54","49","52.43","36","36","50.00","4","1","80.00","3.66","2.99","55.09","31","33","48.44","17","16","51.52","2","1","66.67","22.22","92.86","11.11","97.22","1.083"
"2008-11-24 - Hurricanes 2, Panthers 3","Florida Panthers","Limited ReportFull Report","60","45","57","44.12","32","44","42.11","22","29","43.14","3","2","60.00","1.72","2.19","43.97","20","24","45.45","7","9","43.75","2","2","50.00","50.00","71.43","13.64","93.10","1.067"
"2008-11-24 - Islanders 4, Canadiens 3","Montreal Canadiens","Limited ReportFull Report","65","73","45","61.86","48","35","57.83","26","25","50.98","3","3","50.00","2.74","1.78","60.67","39","14","73.58","11","8","57.89","2","1","66.67","40.00","83.33","11.54","88.00","0.995"
"2008-11-24 - Red Wings 2, Canucks 3","Vancouver Canucks","Limited ReportFull Report","62.55","38","64","37.25","33","48","40.74","24","34","41.38","3","2","60.00","2.6","2.41","51.96","17","31","35.42","8","9","47.06","1","0","100.00","16.67","100.00","12.50","94.12","1.066"
"2008-11-24 - Stars 3, Flyers 4","Philadelphia Flyers","Limited ReportFull Report","60","41","58","41.41","31","41","43.06","25","25","50.00","4","3","57.14","1.66","2.46","40.20","21","18","53.85","8","9","47.06","4","2","66.67","50.00","60.00","16.00","88.00","1.040"
"2008-11-25 - Blues 1, Predators 0","Nashville Predators","Limited ReportFull Report","65","75","42","64.10","59","28","67.82","47","17","73.44","0","0","-","4.1","1.55","72.52","32","15","68.09","14","6","70.00","0","0","-","0.00","100.00","0.00","100.00","1.000"
"2008-11-25 - Kings 2, Flames 6","Calgary Flames","Limited ReportFull Report","60","62","43","59.05","50","32","60.98","35","25","58.33","6","2","75.00","3.27","1.72","65.55","31","14","68.89","13","6","68.42","4","2","66.67","40.00","60.00","17.14","92.00","1.091"
"2008-11-25 - Thrashers 6, Maple Leafs 3","Toronto Maple Leafs","Limited ReportFull Report","60","70","54","56.45","56","41","57.73","35","30","53.85","3","6","33.33","3.23","3.01","51.82","39","35","52.70","9","11","45.00","1","2","33.33","12.50","81.82","8.57","80.00","0.886"
"2008-11-26 - Blackhawks 2, Sharks 3","San Jose Sharks","Limited ReportFull Report","60.75","68","58","53.97","56","36","60.87","40","26","60.61","3","2","60.00","3.89","2.18","64.13","31","23","57.41","15","10","60.00","1","1","50.00","7.69","85.71","7.50","92.31","0.998"
"2008-11-26 - Blues 1, Avalanche 3","Colorado Avalanche","Limited ReportFull Report","60","49","50","49.49","35","34","50.72","28","22","56.00","3","1","75.00","3.32","1.57","67.96","22","16","57.89","12","7","63.16","1","1","50.00","14.29","75.00","10.71","95.45","1.062"
"2008-11-26 - Bruins 2, Sabres 3","Buffalo Sabres","Limited ReportFull Report","60","45","56","44.55","37","43","46.25","23","29","44.23","3","2","60.00","2.13","2.36","47.35","18","25","41.86","7","10","41.18","1","2","33.33","25.00","71.43","13.04","93.10","1.061"
"2008-11-26 - Canadiens 3, Red Wings 1","Detroit Red Wings","Limited ReportFull Report","60","53","36","59.55","40","31","56.34","33","25","56.90","1","3","25.00","1.84","1.61","53.38","21","17","55.26","9","3","75.00","1","0","100.00","12.50","100.00","3.03","88.00","0.910"
"2008-11-26 - Coyotes 3, Blue Jackets 2","Columbus Blue Jackets","Limited ReportFull Report","60","73","33","68.87","52","30","63.41","40","25","61.54","2","3","40.00","3.87","1.53","71.71","42","15","73.68","15","7","68.18","2","2","50.00","20.00","71.43","5.00","88.00","0.930"
"2008-11-26 - Devils 3, Panthers 2","Florida Panthers","Limited ReportFull Report","64.066666666667","56","58","49.12","46","49","48.42","38","37","50.67","2","3","40.00","1.95","2.62","42.68","15","22","40.54","6","10","37.50","1","1","50.00","20.00","87.50","5.26","91.89","0.972"
"2008-11-26 - Flyers 3, Hurricanes 1","Carolina Hurricanes","Limited ReportFull Report","60","62","52","54.39","43","36","54.43","28","27","50.91","1","3","25.00","2.77","3.35","45.25","27","30","47.37","8","13","38.10","1","1","50.00","20.00","91.67","3.57","88.89","0.925"
"2008-11-26 - Kings 2, Oilers 1","Edmonton Oilers","Limited ReportFull Report","60","50","61","45.05","35","38","47.95","23","29","44.23","1","2","33.33","1.57","3.28","32.35","19","30","38.78","6","15","28.57","1","2","33.33","20.00","83.33","4.35","93.10","0.975"
"2008-11-26 - Penguins 5, Islanders 3","New York Islanders","Limited ReportFull Report","60","44","59","42.72","34","39","46.58","25","30","45.45","3","5","37.50","1.86","2.97","38.55","17","24","41.46","6","11","35.29","2","0","100.00","40.00","100.00","12.00","83.33","0.953"
"2008-11-26 - Rangers 3, Lightning 2","Tampa Bay Lightning","Limited ReportFull Report","65","51","60","45.95","43","46","48.31","29","35","45.31","2","2","50.00","2.52","2.27","52.60","20","17","54.05","9","5","64.29","1","2","33.33","20.00","50.00","6.90","94.29","1.012"
"2008-11-26 - Stars 4, Wild 3","Minnesota Wild","Limited ReportFull Report","60","53","55","49.07","45","42","51.72","28","30","48.28","3","4","42.86","2.47","2.06","54.56","20","20","50.00","8","7","53.33","0","2","0.00","0.00","71.43","10.71","86.67","0.974"
"2008-11-26 - Thrashers 3, Capitals 5","Washington Capitals","Limited ReportFull Report","60","59","40","59.60","48","28","63.16","33","18","64.71","5","3","62.50","3.15","1.86","62.88","40","23","63.49","12","8","60.00","1","2","33.33","11.11","60.00","15.15","83.33","0.985"
"2008-11-27 - Flames 4, Canucks 3","Vancouver Canucks","Limited ReportFull Report","60","52","49","51.49","43","39","52.44","30","33","47.62","3","4","42.86","2.48","2.45","50.26","26","26","50.00","10","15","40.00","3","3","50.00","75.00","78.57","10.00","87.88","0.979"
"2008-11-27 - Maple Leafs 1, Senators 2","Ottawa Senators","Limited ReportFull Report","65","55","54","50.46","45","35","56.25","35","26","57.38","1","1","50.00","2.66","2.27","53.93","26","21","55.32","13","14","48.15","1","1","50.00","10.00","90.91","2.86","96.15","0.990"
"2008-11-28 - Avalanche 1, Coyotes 2","Phoenix Coyotes","Limited ReportFull Report","60","49","64","43.36","30","49","37.97","20","38","34.48","2","1","66.67","1.56","2.44","38.95","23","30","43.40","10","11","47.62","1","1","50.00","16.67","83.33","10.00","97.37","1.074"
"2008-11-28 - Blackhawks 0, Ducks 1","Anaheim Ducks","Limited ReportFull Report","60","34","42","44.74","28","39","41.79","21","26","44.68","1","0","100.00","1.51","2.02","42.86","19","17","52.78","6","8","42.86","1","0","100.00","25.00","100.00","4.76","100.00","1.048"
"2008-11-28 - Blue Jackets 3, Red Wings 5","Detroit Red Wings","Limited ReportFull Report","60","60","31","65.93","47","24","66.20","35","16","68.63","5","3","62.50","3.14","1.51","67.55","30","18","62.50","9","6","60.00","2","1","66.67","22.22","83.33","14.29","81.25","0.955"
"2008-11-28 - Canadiens 0, Capitals 3","Washington Capitals","Limited ReportFull Report","60","63","48","56.76","43","34","55.84","30","28","51.72","3","0","100.00","2.86","1.67","63.11","37","28","56.92","13","8","61.90","3","0","100.00","33.33","100.00","10.00","100.00","1.100"
"2008-11-28 - Hurricanes 3, Flyers 2","Philadelphia Flyers","Limited ReportFull Report","63.883333333333","54","57","48.65","42","46","47.73","26","30","46.43","2","3","40.00","2.18","2.51","46.44","26","21","55.32","6","6","50.00","2","1","66.67","40.00","80.00","7.69","90.00","0.977"
"2008-11-28 - Islanders 2, Bruins 7","Boston Bruins","Limited ReportFull Report","60","67","37","64.42","53","32","62.35","39","24","61.90","7","2","77.78","3.25","1.76","64.89","27","21","56.25","10","8","55.56","3","0","100.00","37.50","100.00","17.95","91.67","1.096"
"2008-11-28 - Lightning 2, Wild 4","Minnesota Wild","Limited ReportFull Report","60","58","61","48.74","49","48","50.52","33","37","47.14","4","2","66.67","2.93","2.97","49.70","22","21","51.16","9","8","52.94","2","1","66.67","33.33","87.50","12.12","94.59","1.067"
"2008-11-28 - Penguins 3, Sabres 4","Buffalo Sabres","Limited ReportFull Report","60","62","56","52.54","46","42","52.27","32","30","51.61","4","3","57.14","3.9","2.33","62.64","46","31","59.74","24","10","70.59","4","1","80.00","23.53","90.00","12.50","90.00","1.025"
"2008-11-28 - Predators 4, Thrashers 3","Atlanta Thrashers","Limited ReportFull Report","61.733333333333","42","49","46.15","33","38","46.48","25","26","49.02","3","4","42.86","1.77","2.02","46.69","16","27","37.21","8","8","50.00","1","1","50.00","12.50","80.00","12.00","84.62","0.966"
"2008-11-28 - Rangers 4, Panthers 3","Florida Panthers","Limited ReportFull Report","65","57","64","47.11","48","54","47.06","41","46","47.13","3","3","50.00","3.44","2.92","54.13","31","20","60.78","16","8","66.67","2","0","100.00","14.29","100.00","7.32","93.48","1.008"
"2008-11-28 - Sharks 6, Stars 2","Dallas Stars","Limited ReportFull Report","60","51","43","54.26","39","37","51.32","27","30","47.37","2","6","25.00","2.51","1.95","56.27","22","22","50.00","11","9","55.00","2","2","50.00","20.00","71.43","7.41","80.00","0.874"
"2008-11-29 - Blackhawks 2, Kings 5","Los Angeles Kings","Limited ReportFull Report","60","65","52","55.56","50","32","60.98","28","24","53.85","5","2","71.43","4.21","1.66","71.67","33","22","60.00","15","6","71.43","4","0","100.00","36.36","100.00","17.86","91.67","1.095"
"2008-11-29 - Canucks 1, Flames 3","Calgary Flames","Limited ReportFull Report","60","65","41","61.32","48","26","64.86","31","18","63.27","3","1","75.00","2.43","1.38","63.81","31","20","60.78","12","8","60.00","1","0","100.00","10.00","100.00","9.68","94.44","1.041"
"2008-11-29 - Capitals 0, Blue Jackets 3","Columbus Blue Jackets","Limited ReportFull Report","60","50","53","48.54","40","38","51.28","31","26","54.39","3","0","100.00","2.28","2.59","46.82","23","22","51.11","8","9","47.06","1","0","100.00","16.67","100.00","9.68","100.00","1.097"
"2008-11-29 - Devils 1, Penguins 4","Pittsburgh Penguins","Limited ReportFull Report","60","61","68","47.29","49","46","51.58","35","30","53.85","4","1","80.00","3.39","2.47","57.86","28","25","52.83","9","8","52.94","3","1","75.00","42.86","83.33","11.43","96.67","1.081"
"2008-11-29 - Flyers 2, Maple Leafs 4","Toronto Maple Leafs","Limited ReportFull Report","60","57","71","44.53","46","52","46.94","27","30","47.37","4","2","66.67","2.42","3.19","43.18","27","30","47.37","8","11","42.11","3","2","60.00","50.00","75.00","14.81","93.33","1.081"
"2008-11-29 - Lightning 3, Avalanche 4","Colorado Avalanche","Limited ReportFull Report","60","40","50","44.44","34","29","53.97","31","20","60.78","4","3","57.14","1.95","1.74","52.81","17","20","45.95","12","9","57.14","4","1","80.00","36.36","83.33","12.90","85.00","0.979"
"2008-11-29 - Oilers 4, Blues 2","St Louis Blues","Limited ReportFull Report","60","43","48","47.25","38","38","50.00","29","22","56.86","2","4","33.33","2.22","3.03","42.24","20","30","40.00","4","9","30.77","1","2","33.33","50.00","60.00","6.90","81.82","0.887"
"2008-11-29 - Red Wings 1, Bruins 4","Boston Bruins","Limited ReportFull Report","60","30","56","34.88","27","41","39.71","19","30","38.78","4","1","80.00","1.3","2.47","34.47","18","23","43.90","6","10","37.50","0","1","0.00","0.00","85.71","21.05","96.67","1.177"
"2008-11-29 - Sabres 2, Canadiens 3","Montreal Canadiens","Limited ReportFull Report","60","76","48","61.29","52","36","59.09","34","28","54.84","3","2","60.00","3.48","1.6","68.49","29","16","64.44","13","6","68.42","1","2","33.33","14.29","33.33","8.82","92.86","1.017"
"2008-11-29 - Senators 2, Islanders 4","New York Islanders","Limited ReportFull Report","60","59","57","50.86","39","33","54.17","25","21","54.35","4","2","66.67","2.23","1.7","56.81","31","30","50.82","10","9","52.63","1","2","33.33","12.50","71.43","16.00","90.48","1.065"
