"Game","Team","","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","SH%","SV%","PDO"
"2018-11-21 - Avalanche 7, Kings 3","Los Angeles Kings","Limited ReportFull Report","60","63","52","54.78","53","46","53.54","36","34","51.43","3","7","30.00","2.93","2.43","54.61","28","23","54.90","12","15","44.44","1","4","20.00","14.29","63.64","8.33","79.41","0.877"
"2018-11-21 - Blackhawks 2, Capitals 4","Washington Capitals","Limited ReportFull Report","60","52","74","41.27","41","53","43.62","27","39","40.91","4","2","66.67","3.57","3.14","53.24","29","36","44.62","9","8","52.94","1","1","50.00","12.50","85.71","14.81","94.87","1.097"
"2018-11-21 - Blues 1, Predators 4","Nashville Predators","Limited ReportFull Report","60","59","55","51.75","50","41","54.95","34","29","53.97","4","1","80.00","5.32","2.59","67.23","39","27","59.09","20","9","68.97","3","0","100.00","21.43","100.00","11.76","96.55","1.083"
"2018-11-21 - Bruins 2, Red Wings 3","Detroit Red Wings","Limited ReportFull Report","60.816666666667","43","56","43.43","37","45","45.12","27","36","42.86","3","2","60.00","2.34","2.78","45.68","27","20","57.45","9","11","45.00","3","2","60.00","37.50","77.78","11.11","94.44","1.056"
"2018-11-21 - Canadiens 2, Devils 5","New Jersey Devils","Limited ReportFull Report","60","48","50","48.98","37","39","48.68","28","26","51.85","5","2","71.43","2.13","1.65","56.35","26","22","54.17","9","7","56.25","3","0","100.00","50.00","100.00","17.86","92.31","1.102"
"2018-11-21 - Canucks 3, Ducks 4","Anaheim Ducks","Limited ReportFull Report","60","63","60","51.22","51","48","51.52","37","28","56.92","4","3","57.14","3.4","2.48","57.82","38","24","61.29","17","12","58.62","2","2","50.00","13.33","75.00","10.81","89.29","1.001"
"2018-11-21 - Flyers 2, Sabres 5","Buffalo Sabres","Limited ReportFull Report","60","39","44","46.99","29","35","45.31","21","25","45.65","5","2","71.43","2.58","1.71","60.12","12","21","36.36","3","5","37.50","3","1","75.00","100.00","80.00","23.81","92.00","1.158"
"2018-11-21 - Golden Knights 3, Coyotes 2","Arizona Coyotes","Limited ReportFull Report","63.6","44","58","43.14","33","38","46.48","21","25","45.65","2","3","40.00","1.59","1.4","53.02","15","20","42.86","4","5","44.44","0","1","0.00","0.00","50.00","9.52","88.00","0.975"
"2018-11-21 - Islanders 0, Rangers 5","New York Rangers","Limited ReportFull Report","60","51","70","42.15","34","46","42.50","27","29","48.21","5","0","100.00","2.66","2.23","54.45","26","31","45.61","16","10","61.54","2","0","100.00","20.00","100.00","18.52","100.00","1.185"
"2018-11-21 - Jets 3, Flames 6","Calgary Flames","Limited ReportFull Report","60","42","70","37.50","34","55","38.20","26","40","39.39","6","3","66.67","2.46","3.2","43.48","24","31","43.64","6","11","35.29","2","1","66.67","33.33","85.71","23.08","92.50","1.156"
"2018-11-21 - Maple Leafs 2, Hurricanes 5","Carolina Hurricanes","Limited ReportFull Report","60","77","69","52.74","65","54","54.62","45","32","58.44","5","2","71.43","6.54","2.88","69.46","43","29","59.72","24","15","61.54","3","1","75.00","15.79","85.71","11.11","93.75","1.049"
"2018-11-21 - Panthers 3, Lightning 7","Tampa Bay Lightning","Limited ReportFull Report","60","62","60","50.82","45","53","45.92","33","43","43.42","7","3","70.00","2.73","3.04","47.25","35","34","50.72","13","11","54.17","5","1","83.33","50.00","88.89","21.21","93.02","1.142"
"2018-11-21 - Senators 4, Wild 6","Minnesota Wild","Limited ReportFull Report","60","61","60","50.41","47","35","57.32","34","27","55.74","6","4","60.00","3.13","1.73","64.35","31","23","57.41","18","10","64.29","2","2","50.00","18.18","80.00","17.65","85.19","1.028"
"2018-11-21 - Stars 1, Penguins 5","Pittsburgh Penguins","Limited ReportFull Report","60","51","37","57.95","41","27","60.29","30","19","61.22","5","1","83.33","2.47","1.73","58.92","23","18","56.10","15","7","68.18","2","1","66.67","20.00","80.00","16.67","94.74","1.114"
"2018-11-23 - Avalanche 5, Coyotes 1","Arizona Coyotes","Limited ReportFull Report","60","69","76","47.59","55","57","49.11","38","39","49.35","1","5","16.67","2.71","3.67","42.47","26","40","39.39","9","20","31.03","1","3","25.00","12.50","78.57","2.63","87.18","0.898"
"2018-11-23 - Blackhawks 2, Lightning 4","Tampa Bay Lightning","Limited ReportFull Report","60","56","60","48.28","47","46","50.54","29","32","47.54","4","2","66.67","3.69","3.46","51.67","38","32","54.29","19","18","51.35","2","2","50.00","15.38","84.62","13.79","93.75","1.075"
"2018-11-23 - Canadiens 2, Sabres 3","Buffalo Sabres","Limited ReportFull Report","63.1","62","64","49.21","50","48","51.02","40","33","54.79","3","2","60.00","3.3","2.27","59.28","27","21","56.25","17","13","56.67","3","1","75.00","25.00","87.50","7.50","93.94","1.014"
"2018-11-23 - Canucks 0, Sharks 4","San Jose Sharks","Limited ReportFull Report","60","48","47","50.53","32","31","50.79","24","19","55.81","4","0","100.00","3.11","2.15","59.12","29","25","53.70","13","9","59.09","1","0","100.00","10.00","100.00","16.67","100.00","1.167"
"2018-11-23 - Flames 0, Golden Knights 2","Vegas Golden Knights","Limited ReportFull Report","60","54","58","48.21","42","39","51.85","28","29","49.12","2","0","100.00","1.91","2.28","45.58","24","26","48.00","5","5","50.00","1","0","100.00","25.00","100.00","7.14","100.00","1.071"
"2018-11-23 - Islanders 4, Devils 3","New Jersey Devils","Limited ReportFull Report","63.666666666667","69","55","55.65","56","45","55.45","42","35","54.55","3","4","42.86","4.89","4.06","54.63","33","30","52.38","22","14","61.11","3","4","42.86","16.67","60.00","7.14","88.57","0.957"
"2018-11-23 - Jets 2, Wild 4","Minnesota Wild","Limited ReportFull Report","60","65","58","52.85","50","41","54.95","39","28","58.21","4","2","66.67","2.83","1.7","62.53","20","23","46.51","11","8","57.89","2","1","66.67","18.18","83.33","10.26","92.86","1.031"
"2018-11-23 - Maple Leafs 2, Blue Jackets 4","Columbus Blue Jackets","Limited ReportFull Report","60","43","66","39.45","35","51","40.70","24","34","41.38","4","2","66.67","2.73","3.07","47.06","21","28","42.86","8","15","34.78","3","0","100.00","42.86","100.00","16.67","94.12","1.108"
"2018-11-23 - Oilers 1, Ducks 2","Anaheim Ducks","Limited ReportFull Report","60.233333333333","46","53","46.46","36","34","51.43","25","28","47.17","2","1","66.67","2.14","1.87","53.25","22","21","51.16","10","5","66.67","2","0","100.00","28.57","100.00","8.00","96.43","1.044"
"2018-11-23 - Panthers 1, Hurricanes 4","Carolina Hurricanes","Limited ReportFull Report","60","69","66","51.11","53","50","51.46","39","35","52.70","4","1","80.00","4.89","2.86","63.10","35","29","54.69","20","12","62.50","3","0","100.00","23.08","100.00","10.26","97.14","1.074"
"2018-11-23 - Penguins 1, Bruins 2","Boston Bruins","Limited ReportFull Report","61.95","60","67","47.24","46","51","47.42","37","37","50.00","2","1","66.67","1.58","2.23","41.55","20","27","42.55","7","9","43.75","1","0","100.00","20.00","100.00","5.41","97.30","1.027"
"2018-11-23 - Predators 2, Blues 6","St Louis Blues","Limited ReportFull Report","60","57","60","48.72","44","40","52.38","34","28","54.84","6","2","75.00","3.44","1.77","65.97","35","26","57.38","18","4","81.82","4","1","80.00","26.67","66.67","17.65","92.86","1.105"
"2018-11-23 - Rangers 0, Flyers 4","Philadelphia Flyers","Limited ReportFull Report","60","77","49","61.11","58","39","59.79","46","31","59.74","4","0","100.00","4.98","1.96","71.81","37","18","67.27","20","5","80.00","1","0","100.00","6.25","100.00","8.70","100.00","1.087"
"2018-11-23 - Red Wings 1, Capitals 3","Washington Capitals","Limited ReportFull Report","60","51","68","42.86","37","47","44.05","20","32","38.46","3","1","75.00","2.96","2.43","54.89","28","32","46.67","3","5","37.50","0","0","-","0.00","100.00","15.00","96.88","1.119"
"2018-11-23 - Senators 4, Stars 6","Dallas Stars","Limited ReportFull Report","60","90","54","62.50","69","36","65.71","54","33","62.07","6","4","60.00","5.47","2.67","67.23","41","28","59.42","19","16","54.29","2","3","40.00","14.29","78.57","11.11","87.88","0.990"
"2018-11-24 - Blackhawks 5, Panthers 4","Florida Panthers","Limited ReportFull Report","62.533333333333","62","64","49.21","55","51","51.89","38","41","48.10","4","5","44.44","3.68","3.17","53.74","29","29","50.00","16","10","61.54","2","4","33.33","16.67","50.00","10.53","87.80","0.983"
"2018-11-24 - Blue Jackets 2, Penguins 4","Pittsburgh Penguins","Limited ReportFull Report","60","64","63","50.39","50","50","50.00","36","39","48.00","4","2","66.67","3.71","2.27","62.05","35","25","58.33","14","9","60.87","3","0","100.00","30.00","100.00","11.11","94.87","1.060"
"2018-11-24 - Bruins 3, Canadiens 2","Montreal Canadiens","Limited ReportFull Report","60","78","65","54.55","50","48","51.02","33","35","48.53","2","3","40.00","3.08","2.7","53.30","39","31","55.71","14","12","53.85","0","1","0.00","0.00","87.50","6.06","91.43","0.975"
"2018-11-24 - Canucks 4, Kings 2","Los Angeles Kings","Limited ReportFull Report","60","56","48","53.85","40","40","50.00","22","29","43.14","2","4","33.33","2.38","2.53","48.44","25","20","55.56","12","12","50.00","1","2","33.33","16.67","77.78","9.09","86.21","0.953"
"2018-11-24 - Capitals 5, Rangers 3","New York Rangers","Limited ReportFull Report","60","47","54","46.53","36","46","43.90","30","28","51.72","3","5","37.50","1.56","2.94","34.67","16","25","39.02","7","11","38.89","1","3","25.00","20.00","50.00","10.00","82.14","0.921"
"2018-11-24 - Flyers 0, Maple Leafs 6","Toronto Maple Leafs","Limited ReportFull Report","60","68","58","53.97","51","48","51.52","41","34","54.67","6","0","100.00","2.45","1.35","64.43","31","19","62.00","14","5","73.68","3","0","100.00","27.27","100.00","14.63","100.00","1.146"
"2018-11-24 - Hurricanes 1, Islanders 4","New York Islanders","Limited ReportFull Report","60","34","66","34.00","27","46","36.99","19","27","41.30","4","1","80.00","1.82","1.93","48.55","21","30","41.18","14","7","66.67","3","0","100.00","27.27","100.00","21.05","96.30","1.173"
"2018-11-24 - Jets 8, Blues 4","St Louis Blues","Limited ReportFull Report","60","52","65","44.44","40","51","43.96","27","36","42.86","4","8","33.33","2.86","3.14","47.64","30","37","44.78","14","11","56.00","3","3","50.00","33.33","70.00","14.81","77.78","0.926"
"2018-11-24 - Sabres 3, Red Wings 2","Detroit Red Wings","Limited ReportFull Report","65","50","65","43.48","43","53","44.79","37","35","51.39","2","2","50.00","2.89","3.35","46.32","23","28","45.10","11","11","50.00","1","1","50.00","11.11","90.00","5.41","94.29","0.997"
"2018-11-24 - Sharks 0, Golden Knights 6","Vegas Golden Knights","Limited ReportFull Report","60","60","62","49.18","43","46","48.31","36","33","52.17","6","0","100.00","2.95","2.57","53.41","32","27","54.24","12","11","52.17","2","0","100.00","16.67","100.00","16.67","100.00","1.167"
"2018-11-24 - Stars 2, Avalanche 3","Colorado Avalanche","Limited ReportFull Report","60","64","45","58.72","45","36","55.56","36","29","55.38","3","2","60.00","2.51","2.03","55.25","36","21","63.16","13","9","59.09","3","2","60.00","30.00","66.67","8.33","93.10","1.014"
"2018-11-25 - Devils 2, Lightning 5","Tampa Bay Lightning","Limited ReportFull Report","60","55","59","48.25","44","49","47.31","36","35","50.70","5","2","71.43","2.24","2.62","46.12","26","29","47.27","9","8","52.94","3","1","75.00","33.33","80.00","13.89","94.29","1.082"
"2018-11-25 - Ducks 2, Predators 5","Nashville Predators","Limited ReportFull Report","60","51","34","60.00","48","24","66.67","33","19","63.46","5","2","71.43","4.56","1.37","76.87","26","20","56.52","12","5","70.59","3","1","75.00","33.33","50.00","15.15","89.47","1.046"
"2018-11-25 - Flames 6, Coyotes 1","Arizona Coyotes","Limited ReportFull Report","60","56","53","51.38","41","39","51.25","29","27","51.79","1","6","14.29","2.06","3.65","36.10","23","28","45.10","11","17","39.29","1","2","33.33","11.11","80.00","3.45","77.78","0.812"
"2018-11-25 - Oilers 2, Kings 5","Los Angeles Kings","Limited ReportFull Report","60","66","64","50.77","48","50","48.98","32","34","48.48","5","2","71.43","4.18","2.88","59.18","36","33","52.17","11","11","50.00","2","2","50.00","33.33","77.78","15.63","94.12","1.097"
"2018-11-26 - Blue Jackets 7, Red Wings 5","Detroit Red Wings","Limited ReportFull Report","60","45","48","48.39","40","42","48.78","32","32","50.00","5","7","41.67","2.66","2.76","49.10","21","19","52.50","10","6","62.50","1","3","25.00","11.11","50.00","15.63","78.13","0.938"
"2018-11-26 - Bruins 2, Maple Leafs 4","Toronto Maple Leafs","Limited ReportFull Report","60","64","89","41.83","47","67","41.23","31","40","43.66","4","2","66.67","4.55","4.61","49.69","36","42","46.15","15","20","42.86","2","2","50.00","18.18","80.00","12.90","95.00","1.079"
"2018-11-26 - Capitals 4, Islanders 1","New York Islanders","Limited ReportFull Report","60","62","47","56.88","45","35","56.25","33","24","57.89","1","4","20.00","3.84","4.18","47.87","40","29","57.97","20","14","58.82","1","4","20.00","5.88","60.00","3.03","83.33","0.864"
"2018-11-26 - Devils 3, Panthers 4","Florida Panthers","Limited ReportFull Report","61.466666666667","59","58","50.43","47","44","51.65","34","32","51.52","4","3","57.14","3.09","2.1","59.54","30","25","54.55","15","9","62.50","2","3","40.00","25.00","62.50","11.76","90.63","1.024"
"2018-11-26 - Senators 2, Rangers 4","New York Rangers","Limited ReportFull Report","60","62","49","55.86","41","39","51.25","33","31","51.56","4","2","66.67","3.3","2.76","54.44","25","21","54.35","11","13","45.83","1","1","50.00","10.00","88.89","12.12","93.55","1.057"
"2018-11-27 - Avalanche 3, Predators 2","Nashville Predators","Limited ReportFull Report","60","74","41","64.35","55","30","64.71","38","25","60.32","2","3","40.00","2.94","1.85","61.32","37","22","62.71","11","7","61.11","2","0","100.00","25.00","100.00","5.26","88.00","0.933"
"2018-11-27 - Coyotes 4, Wild 3","Minnesota Wild","Limited ReportFull Report","60","53","34","60.92","39","22","63.93","25","14","64.10","3","4","42.86","2.43","1.12","68.46","19","10","65.52","9","4","69.23","2","1","66.67","28.57","50.00","12.00","71.43","0.834"
"2018-11-27 - Ducks 3, Lightning 1","Tampa Bay Lightning","Limited ReportFull Report","60","62","42","59.62","49","34","59.04","35","22","61.40","1","3","25.00","3.12","2.1","59.81","34","24","58.62","12","11","52.17","0","3","0.00","0.00","70.00","2.86","86.36","0.892"
"2018-11-27 - Golden Knights 8, Blackhawks 3","Chicago Blackhawks","Limited ReportFull Report","60","38","65","36.89","33","52","38.82","24","43","35.82","3","8","27.27","2.24","2.6","46.26","22","34","39.29","10","13","43.48","1","1","50.00","16.67","90.91","12.50","81.40","0.939"
"2018-11-27 - Hurricanes 2, Canadiens 1","Montreal Canadiens","Limited ReportFull Report","60","93","47","66.43","67","32","67.68","49","22","69.01","1","2","33.33","3.52","1.77","66.54","34","17","66.67","18","3","85.71","1","1","50.00","7.69","50.00","2.04","90.91","0.929"
"2018-11-27 - Kings 2, Canucks 1","Vancouver Canucks","Limited ReportFull Report","60.883333333333","62","49","55.86","44","33","57.14","33","25","56.90","1","2","33.33","1.96","1.58","55.31","19","19","50.00","11","6","64.71","1","1","50.00","14.29","66.67","3.03","92.00","0.950"
"2018-11-27 - Penguins 4, Jets 3","Winnipeg Jets","Limited ReportFull Report","60","54","51","51.43","42","45","48.28","27","30","47.37","3","4","42.86","2.02","1.59","55.93","20","14","58.82","9","4","69.23","0","2","0.00","0.00","50.00","11.11","86.67","0.978"
"2018-11-27 - Senators 4, Flyers 3","Philadelphia Flyers","Limited ReportFull Report","60","70","41","63.06","56","28","66.67","37","24","60.66","3","4","42.86","2.63","1.75","60.08","30","16","65.22","12","8","60.00","0","3","0.00","0.00","62.50","8.11","83.33","0.914"
"2018-11-27 - Sharks 2, Sabres 3","Buffalo Sabres","Limited ReportFull Report","61.683333333333","53","62","46.09","46","57","44.66","31","38","44.93","3","2","60.00","2.22","3.05","42.12","29","29","50.00","11","17","39.29","3","1","75.00","37.50","88.89","9.68","94.74","1.044"
"2018-11-27 - Stars 0, Oilers 1","Edmonton Oilers","Limited ReportFull Report","62.7","61","51","54.46","45","39","53.57","31","28","52.54","1","0","100.00","2.4","2.04","54.06","19","26","42.22","6","12","33.33","0","0","-","0.00","100.00","3.23","100.00","1.032"
"2018-11-28 - Blues 3, Red Wings 4","Detroit Red Wings","Limited ReportFull Report","60","47","72","39.50","36","57","38.71","31","36","46.27","4","3","57.14","2.04","2.91","41.13","23","33","41.07","7","10","41.18","2","2","50.00","28.57","71.43","12.90","91.67","1.046"
"2018-11-28 - Ducks 3, Panthers 2","Florida Panthers","Limited ReportFull Report","60","60","42","58.82","50","36","58.14","44","25","63.77","2","3","40.00","2.45","1.63","60.09","23","16","58.97","6","6","50.00","1","1","50.00","20.00","50.00","4.55","88.00","0.925"
"2018-11-28 - Penguins 3, Avalanche 6","Colorado Avalanche","Limited ReportFull Report","60","39","53","42.39","30","36","45.45","26","25","50.98","6","3","66.67","1.72","2.12","44.81","17","18","48.57","3","8","27.27","1","2","33.33","50.00","75.00","23.08","88.00","1.111"
"2018-11-28 - Sharks 3, Maple Leafs 5","Toronto Maple Leafs","Limited ReportFull Report","60","50","74","40.32","42","56","42.86","29","41","41.43","5","3","62.50","3.13","3.22","49.29","24","37","39.34","10","15","40.00","1","1","50.00","14.29","90.91","17.24","92.68","1.099"
"2018-11-28 - Stars 4, Flames 3","Calgary Flames","Limited ReportFull Report","60.4","71","39","64.55","45","33","57.69","33","28","54.10","3","4","42.86","2.61","2.12","55.25","32","19","62.75","10","13","43.48","0","3","0.00","0.00","75.00","9.09","85.71","0.948"
"2018-11-29 - Blackhawks 5, Jets 6","Winnipeg Jets","Limited ReportFull Report","60","50","64","43.86","40","46","46.51","33","31","51.56","6","5","54.55","3.05","4.43","40.76","28","39","41.79","14","18","43.75","5","4","55.56","38.46","66.67","18.18","83.87","1.021"
"2018-11-29 - Coyotes 3, Predators 0","Nashville Predators","Limited ReportFull Report","60","61","56","52.14","43","34","55.84","29","25","53.70","0","3","0.00","1.97","2.11","48.36","35","24","59.32","7","10","41.18","0","0","-","0.00","100.00","0.00","88.00","0.880"
"2018-11-29 - Golden Knights 4, Canucks 3","Vancouver Canucks","Limited ReportFull Report","60","54","52","50.94","41","43","48.81","36","31","53.73","3","4","42.86","2.3","2.88","44.38","29","30","49.15","6","13","31.58","3","2","60.00","50.00","81.82","8.33","87.10","0.954"
"2018-11-29 - Islanders 1, Bruins 2","Boston Bruins","Limited ReportFull Report","65","70","52","57.38","54","36","60.00","36","29","55.38","1","1","50.00","2.78","2.11","56.81","31","23","57.41","13","12","52.00","0","1","0.00","0.00","90.00","2.78","96.55","0.993"
"2018-11-29 - Kings 2, Oilers 3","Edmonton Oilers","Limited ReportFull Report","60","69","63","52.27","51","41","55.43","34","32","51.52","3","2","60.00","3.38","1.85","64.68","33","21","61.11","15","8","65.22","1","0","100.00","9.09","100.00","8.82","93.75","1.026"
"2018-11-29 - Rangers 0, Senators 3","Ottawa Senators","Limited ReportFull Report","60","58","50","53.70","49","38","56.32","34","27","55.74","3","0","100.00","2.67","1.48","64.33","29","18","61.70","18","6","75.00","1","0","100.00","8.33","100.00","8.82","100.00","1.088"
"2018-11-29 - Sabres 4, Lightning 5","Tampa Bay Lightning","Limited ReportFull Report","60","59","39","60.20","49","31","61.25","37","22","62.71","5","4","55.56","3.35","1.06","75.94","38","17","69.09","14","2","87.50","2","1","66.67","16.67","50.00","13.51","81.82","0.953"
"2018-11-29 - Wild 2, Blue Jackets 4","Columbus Blue Jackets","Limited ReportFull Report","60","64","49","56.64","49","37","56.98","29","25","53.70","4","2","66.67","4.68","2.49","65.32","28","26","51.85","11","17","39.29","3","1","75.00","60.00","90.91","13.79","92.00","1.058"
"2018-11-30 - Blues 3, Avalanche 2","Colorado Avalanche","Limited ReportFull Report","61.566666666667","51","67","43.22","34","44","43.59","29","37","43.94","2","3","40.00","2.06","2.82","42.27","27","27","50.00","7","11","38.89","1","0","100.00","14.29","100.00","6.90","91.89","0.988"
"2018-11-30 - Devils 3, Capitals 6","Washington Capitals","Limited ReportFull Report","60","50","62","44.64","39","48","44.83","31","36","46.27","6","3","66.67","4.15","3.46","54.55","23","29","44.23","7","16","30.43","2","2","50.00","40.00","81.82","19.35","91.67","1.110"
"2018-11-30 - Ducks 2, Hurricanes 1","Carolina Hurricanes","Limited ReportFull Report","61.25","64","46","58.18","47","42","52.81","34","29","53.97","1","2","33.33","4.2","2.56","62.17","37","20","64.91","20","15","57.14","0","1","0.00","0.00","88.89","2.94","93.10","0.960"
"2018-11-30 - Kings 1, Flames 4","Calgary Flames","Limited ReportFull Report","60","58","34","63.04","49","23","68.06","37","14","72.55","4","1","80.00","5.31","1.05","83.55","32","16","66.67","15","5","75.00","2","0","100.00","15.38","100.00","10.81","92.86","1.037"
"2018-11-30 - Sabres 2, Panthers 3","Florida Panthers","Limited ReportFull Report","62.433333333333","80","40","66.67","59","30","66.29","43","24","64.18","3","2","60.00","3.77","1.39","73.10","39","11","78.00","18","5","78.26","1","1","50.00","7.69","75.00","6.98","91.67","0.986"
"2018-12-01 - Blackhawks 2, Predators 5","Nashville Predators","Limited ReportFull Report","60","57","44","56.44","48","28","63.16","30","21","58.82","5","2","71.43","2.27","1.76","56.33","27","17","61.36","10","11","47.62","2","1","66.67","33.33","90.00","16.67","90.48","1.071"
"2018-12-01 - Blue Jackets 2, Islanders 3","New York Islanders","Limited ReportFull Report","60","46","54","46.00","33","41","44.59","29","30","49.15","3","2","60.00","2.19","2.49","46.83","31","28","52.54","12","10","54.55","2","1","66.67","20.00","88.89","10.34","93.33","1.037"
"2018-12-01 - Blues 1, Coyotes 6","Arizona Coyotes","Limited ReportFull Report","60","77","47","62.10","62","33","65.26","44","26","62.86","6","1","85.71","4.02","1.77","69.46","43","21","67.19","18","7","72.00","2","0","100.00","20.00","100.00","13.64","96.15","1.098"
"2018-12-01 - Flyers 4, Penguins 2","Pittsburgh Penguins","Limited ReportFull Report","60","56","47","54.37","40","32","55.56","32","26","55.17","2","4","33.33","2.4","2.52","48.80","29","21","58.00","12","6","66.67","0","2","0.00","0.00","60.00","6.25","84.62","0.909"
"2018-12-01 - Golden Knights 1, Oilers 2","Edmonton Oilers","Limited ReportFull Report","60","58","76","43.28","44","55","44.44","34","32","51.52","2","1","66.67","3.32","3.78","46.76","33","49","40.24","16","22","42.11","2","1","66.67","16.67","88.89","5.88","96.88","1.028"
"2018-12-01 - Jets 4, Devils 3","New Jersey Devils","Limited ReportFull Report","64.716666666667","61","62","49.59","47","51","47.96","39","38","50.65","3","4","42.86","4.33","3.09","58.36","29","35","45.31","19","9","67.86","3","2","60.00","15.79","75.00","7.69","89.47","0.972"
"2018-12-01 - Lightning 5, Panthers 4","Florida Panthers","Limited ReportFull Report","63.2","53","64","45.30","35","49","41.67","27","39","40.91","4","5","44.44","2.41","3.51","40.67","22","30","42.31","9","15","37.50","3","2","60.00","42.86","85.71","14.81","87.18","1.020"
"2018-12-01 - Maple Leafs 5, Wild 3","Minnesota Wild","Limited ReportFull Report","60","72","49","59.50","56","37","60.22","41","23","64.06","3","5","37.50","3.1","2.27","57.73","38","20","65.52","20","6","76.92","2","2","50.00","14.29","60.00","7.32","78.26","0.856"
"2018-12-01 - Rangers 2, Canadiens 5","Montreal Canadiens","Limited ReportFull Report","60","62","53","53.91","52","38","57.78","41","22","65.08","5","2","71.43","3.32","1.54","68.39","30","19","61.22","14","7","66.67","2","1","66.67","16.67","75.00","12.20","90.91","1.031"
"2018-12-01 - Red Wings 4, Bruins 2","Boston Bruins","Limited ReportFull Report","60","67","48","58.26","51","39","56.67","40","27","59.70","2","4","33.33","3.73","3.61","50.86","33","27","55.00","13","15","46.43","1","3","25.00","9.09","75.00","5.00","85.19","0.902"
"2018-12-01 - Sharks 2, Senators 6","Ottawa Senators","Limited ReportFull Report","60","51","75","40.48","37","53","41.11","27","38","41.54","6","2","75.00","2.88","2.57","52.90","24","27","47.06","11","10","52.38","3","1","75.00","42.86","85.71","22.22","94.74","1.170"
"2018-12-01 - Stars 2, Canucks 1","Vancouver Canucks","Limited ReportFull Report","60","56","54","50.91","39","41","48.75","25","27","48.08","1","2","33.33","1.85","1.79","50.85","22","20","52.38","8","7","53.33","1","2","33.33","25.00","60.00","4.00","92.59","0.966"
"2018-12-02 - Avalanche 2, Red Wings 0","Detroit Red Wings","Limited ReportFull Report","60","45","45","50.00","29","36","44.62","24","29","45.28","0","2","0.00","1.35","3.01","30.96","16","21","43.24","5","9","35.71","0","1","0.00","0.00","83.33","0.00","93.10","0.931"
"2018-12-02 - Ducks 6, Capitals 5","Washington Capitals","Limited ReportFull Report","60","55","49","52.88","41","37","52.56","32","25","56.14","5","6","45.45","1.99","2.97","40.08","25","26","49.02","11","16","40.74","4","5","44.44","50.00","58.33","15.63","76.00","0.916"
"2018-12-02 - Flames 3, Blackhawks 2","Chicago Blackhawks","Limited ReportFull Report","60","51","60","45.95","32","50","39.02","24","41","36.92","2","3","40.00","2.3","3.01","43.36","28","25","52.83","11","10","52.38","2","1","66.67","22.22","85.71","8.33","92.68","1.010"
"2018-12-02 - Hurricanes 0, Kings 2","Los Angeles Kings","Limited ReportFull Report","60","56","69","44.80","46","49","48.42","35","34","50.72","2","0","100.00","4.12","3.3","55.55","30","35","46.15","13","16","44.83","2","0","100.00","18.18","100.00","5.71","100.00","1.057"
"2018-12-02 - Jets 4, Rangers 3","New York Rangers","Limited ReportFull Report","65","43","66","39.45","28","54","34.15","19","42","31.15","3","3","50.00","1.52","3.24","31.88","22","35","38.60","9","10","47.37","3","1","75.00","50.00","85.71","15.79","92.86","1.086"
"2018-12-02 - Sharks 3, Canadiens 1","Montreal Canadiens","Limited ReportFull Report","60","73","62","54.07","51","43","54.26","41","29","58.57","1","3","25.00","2.34","2.9","44.61","33","29","53.23","11","11","50.00","1","0","100.00","12.50","100.00","2.44","89.66","0.921"
"2018-12-03 - Lightning 5, Devils 1","New Jersey Devils","Limited ReportFull Report","60","43","48","47.25","36","40","47.37","27","26","50.94","1","5","16.67","1.82","1.93","48.51","25","20","55.56","4","6","40.00","0","2","0.00","0.00","50.00","3.70","80.77","0.845"
"2018-12-03 - Oilers 1, Stars 4","Dallas Stars","Limited ReportFull Report","60","52","65","44.44","35","48","42.17","25","29","46.30","4","1","80.00","2.22","2.48","47.17","29","19","60.42","10","8","55.56","2","1","66.67","66.67","80.00","16.00","96.55","1.126"
"2018-12-03 - Sabres 1, Predators 2","Nashville Predators","Limited ReportFull Report","60","56","53","51.38","40","38","51.28","25","23","52.08","2","1","66.67","2.53","2.27","52.68","25","25","50.00","10","11","47.62","0","1","0.00","0.00","85.71","8.00","95.65","1.037"
"2018-12-04 - Avalanche 3, Penguins 6","Pittsburgh Penguins","Limited ReportFull Report","60","54","78","40.91","39","62","38.61","32","45","41.56","6","3","66.67","3.5","3.89","47.39","30","36","45.45","18","16","52.94","4","1","80.00","25.00","90.00","18.75","93.33","1.121"
"2018-12-04 - Bruins 0, Panthers 5","Florida Panthers","Limited ReportFull Report","60","63","56","52.94","55","40","57.89","44","33","57.14","5","0","100.00","4.3","2.18","66.36","36","20","64.29","14","13","51.85","2","0","100.00","16.67","100.00","11.36","100.00","1.114"
"2018-12-04 - Capitals 3, Golden Knights 5","Vegas Golden Knights","Limited ReportFull Report","60","54","51","51.43","37","37","50.00","28","26","51.85","5","3","62.50","3.58","1.83","66.19","29","16","64.44","15","5","75.00","3","2","60.00","25.00","60.00","17.86","88.46","1.063"
"2018-12-04 - Coyotes 2, Kings 1","Los Angeles Kings","Limited ReportFull Report","60","59","50","54.13","41","32","56.16","26","20","56.52","1","2","33.33","2.85","2.12","57.25","33","23","58.93","17","5","77.27","1","1","50.00","10.00","66.67","3.85","90.00","0.938"
