,date,away_team,away_team_id,away_points,home_team,home_team_id,home_points,regular_season,season
5229,2019-05-09 22:30:00,Denver Nuggets,19,108,Portland Trail Blazers,11,119,0,3
5230,2019-05-10 21:00:00,Golden State Warriors,15,118,Houston Rockets,14,113,0,3
5231,2019-05-12 15:30:00,Portland Trail Blazers,11,100,Denver Nuggets,19,96,0,3
5232,2019-05-12 19:00:00,Philadelphia 76ers,7,90,Toronto Raptors,0,92,0,3
5233,2019-05-14 21:00:00,Portland Trail Blazers,11,94,Golden State Warriors,15,116,0,3
5234,2019-05-15 20:30:00,Toronto Raptors,0,100,Milwaukee Bucks,22,108,0,3
5235,2019-05-16 21:00:00,Portland Trail Blazers,11,111,Golden State Warriors,15,114,0,3
5236,2019-05-17 20:30:00,Toronto Raptors,0,103,Milwaukee Bucks,22,125,0,3
5237,2019-05-18 21:00:00,Golden State Warriors,15,110,Portland Trail Blazers,11,99,0,3
5238,2019-05-19 19:00:00,Milwaukee Bucks,22,112,Toronto Raptors,0,118,0,3
5239,2019-05-20 21:00:00,Golden State Warriors,15,119,Portland Trail Blazers,11,117,0,3
5240,2019-05-21 20:30:00,Milwaukee Bucks,22,102,Toronto Raptors,0,120,0,3
5241,2019-05-23 20:30:00,Toronto Raptors,0,105,Milwaukee Bucks,22,99,0,3
5242,2019-05-25 20:30:00,Milwaukee Bucks,22,94,Toronto Raptors,0,100,0,3
5243,2019-05-30 21:00:00,Golden State Warriors,15,109,Toronto Raptors,0,118,0,3
5244,2019-06-02 20:00:00,Golden State Warriors,15,109,Toronto Raptors,0,104,0,3
5245,2019-06-05 21:00:00,Toronto Raptors,0,123,Golden State Warriors,15,109,0,3
5246,2019-06-07 21:00:00,Toronto Raptors,0,105,Golden State Warriors,15,92,0,3
5247,2019-06-10 21:00:00,Golden State Warriors,15,106,Toronto Raptors,0,105,0,3
5248,2019-06-13 21:00:00,Toronto Raptors,0,114,Golden State Warriors,15,110,0,3
5249,2019-10-22 20:00:00,New Orleans Pelicans,17,122,Toronto Raptors,0,130,1,4
5250,2019-10-22 22:30:00,Los Angeles Lakers,21,102,Los Angeles Clippers,1,112,1,4
5251,2019-10-23 19:00:00,Chicago Bulls,25,125,Charlotte Hornets,2,126,1,4
5252,2019-10-23 19:00:00,Detroit Pistons,13,119,Indiana Pacers,3,110,1,4
5253,2019-10-23 19:00:00,Cleveland Cavaliers,26,85,Orlando Magic,4,94,1,4
5254,2019-10-23 19:30:00,Minnesota Timberwolves,27,127,Brooklyn Nets,5,126,1,4
5255,2019-10-23 19:30:00,Memphis Grizzlies,16,101,Miami Heat,6,120,1,4
5256,2019-10-23 19:30:00,Boston Celtics,29,93,Philadelphia 76ers,7,107,1,4
5257,2019-10-23 20:30:00,Washington Wizards,28,100,Dallas Mavericks,8,108,1,4
5258,2019-10-23 20:30:00,New York Knicks,24,111,San Antonio Spurs,9,120,1,4
5259,2019-10-23 21:00:00,Oklahoma City Thunder,18,95,Utah Jazz,10,100,1,4
5260,2019-10-23 22:00:00,Denver Nuggets,19,108,Portland Trail Blazers,11,100,1,4
5261,2019-10-23 22:00:00,Sacramento Kings,20,95,Phoenix Suns,12,124,1,4
5262,2019-10-24 19:00:00,Atlanta Hawks,23,117,Detroit Pistons,13,100,1,4
5263,2019-10-24 20:00:00,Milwaukee Bucks,22,117,Houston Rockets,14,111,1,4
5264,2019-10-24 22:30:00,Los Angeles Clippers,1,141,Golden State Warriors,15,122,1,4
5265,2019-10-25 19:00:00,Toronto Raptors,0,106,Boston Celtics,29,112,1,4
5266,2019-10-25 19:00:00,Minnesota Timberwolves,27,121,Charlotte Hornets,2,99,1,4
5267,2019-10-25 19:30:00,New York Knicks,24,109,Brooklyn Nets,5,113,1,4
5268,2019-10-25 20:00:00,Chicago Bulls,25,110,Memphis Grizzlies,16,102,1,4
5269,2019-10-25 20:00:00,Dallas Mavericks,8,123,New Orleans Pelicans,17,116,1,4
5270,2019-10-25 20:00:00,Washington Wizards,28,97,Oklahoma City Thunder,18,85,1,4
5271,2019-10-25 21:00:00,Phoenix Suns,12,107,Denver Nuggets,19,108,1,4
5272,2019-10-25 22:00:00,Portland Trail Blazers,11,122,Sacramento Kings,20,112,1,4
5273,2019-10-25 22:30:00,Utah Jazz,10,86,Los Angeles Lakers,21,95,1,4
5274,2019-10-26 17:00:00,Miami Heat,6,131,Milwaukee Bucks,22,126,1,4
5275,2019-10-26 19:00:00,Philadelphia 76ers,7,117,Detroit Pistons,13,111,1,4
5276,2019-10-26 19:30:00,Orlando Magic,4,99,Atlanta Hawks,23,103,1,4
5277,2019-10-26 19:30:00,Boston Celtics,29,118,New York Knicks,24,95,1,4
5278,2019-10-26 20:00:00,Toronto Raptors,0,108,Chicago Bulls,25,84,1,4
5279,2019-10-26 20:00:00,Indiana Pacers,3,99,Cleveland Cavaliers,26,110,1,4
5280,2019-10-26 20:00:00,New Orleans Pelicans,17,123,Houston Rockets,14,126,1,4
5281,2019-10-26 20:30:00,Washington Wizards,28,122,San Antonio Spurs,9,124,1,4
5282,2019-10-26 21:00:00,Sacramento Kings,20,81,Utah Jazz,10,113,1,4
5283,2019-10-26 22:00:00,Los Angeles Clippers,1,122,Phoenix Suns,12,130,1,4
5284,2019-10-27 15:30:00,Golden State Warriors,15,92,Oklahoma City Thunder,18,120,1,4
5285,2019-10-27 18:00:00,Brooklyn Nets,5,133,Memphis Grizzlies,16,134,1,4
5286,2019-10-27 19:00:00,Portland Trail Blazers,11,121,Dallas Mavericks,8,119,1,4
5287,2019-10-27 19:00:00,Miami Heat,6,109,Minnesota Timberwolves,27,116,1,4
5288,2019-10-27 21:30:00,Charlotte Hornets,2,101,Los Angeles Lakers,21,120,1,4
5289,2019-10-28 19:00:00,Indiana Pacers,3,94,Detroit Pistons,13,96,1,4
5290,2019-10-28 19:00:00,Chicago Bulls,25,98,New York Knicks,24,105,1,4
5291,2019-10-28 19:30:00,Philadelphia 76ers,7,105,Atlanta Hawks,23,103,1,4
5292,2019-10-28 19:30:00,Orlando Magic,4,95,Toronto Raptors,0,104,1,4
5293,2019-10-28 20:00:00,Cleveland Cavaliers,26,112,Milwaukee Bucks,22,129,1,4
5294,2019-10-28 20:00:00,Golden State Warriors,15,134,New Orleans Pelicans,17,123,1,4
5295,2019-10-28 20:00:00,Oklahoma City Thunder,18,112,Houston Rockets,14,116,1,4
5296,2019-10-28 20:30:00,Portland Trail Blazers,11,110,San Antonio Spurs,9,113,1,4
5297,2019-10-28 22:00:00,Denver Nuggets,19,101,Sacramento Kings,20,94,1,4
5298,2019-10-28 22:00:00,Utah Jazz,10,96,Phoenix Suns,12,95,1,4
5299,2019-10-28 22:30:00,Charlotte Hornets,2,96,Los Angeles Clippers,1,111,1,4
5300,2019-10-29 19:30:00,Atlanta Hawks,23,97,Miami Heat,6,112,1,4
5301,2019-10-29 21:00:00,Dallas Mavericks,8,109,Denver Nuggets,19,106,1,4
5302,2019-10-29 22:30:00,Memphis Grizzlies,16,91,Los Angeles Lakers,21,120,1,4
5303,2019-10-30 19:00:00,Minnesota Timberwolves,27,95,Philadelphia 76ers,7,117,1,4
5304,2019-10-30 19:00:00,New York Knicks,24,83,Orlando Magic,4,95,1,4
5305,2019-10-30 19:00:00,Chicago Bulls,25,111,Cleveland Cavaliers,26,117,1,4
5306,2019-10-30 19:30:00,Indiana Pacers,3,118,Brooklyn Nets,5,108,1,4
5307,2019-10-30 19:30:00,Milwaukee Bucks,22,105,Boston Celtics,29,116,1,4
5308,2019-10-30 19:30:00,Detroit Pistons,13,113,Toronto Raptors,0,125,1,4
5309,2019-10-30 20:00:00,Portland Trail Blazers,11,102,Oklahoma City Thunder,18,99,1,4
5310,2019-10-30 20:00:00,Houston Rockets,14,159,Washington Wizards,28,158,1,4
5311,2019-10-30 22:00:00,Charlotte Hornets,2,118,Sacramento Kings,20,111,1,4
5312,2019-10-30 22:00:00,Los Angeles Clippers,1,96,Utah Jazz,10,110,1,4
5313,2019-10-30 22:30:00,Phoenix Suns,12,121,Golden State Warriors,15,110,1,4
5314,2019-10-31 19:00:00,Miami Heat,6,106,Atlanta Hawks,23,97,1,4
5315,2019-10-31 21:30:00,Denver Nuggets,19,107,New Orleans Pelicans,17,122,1,4
5316,2019-10-31 22:30:00,San Antonio Spurs,9,97,Los Angeles Clippers,1,103,1,4
5317,2019-11-01 19:00:00,Milwaukee Bucks,22,123,Orlando Magic,4,91,1,4
5318,2019-11-01 19:00:00,Houston Rockets,14,116,Brooklyn Nets,5,123,1,4
5319,2019-11-01 19:00:00,Cleveland Cavaliers,26,95,Indiana Pacers,3,102,1,4
5320,2019-11-01 19:30:00,New York Knicks,24,102,Boston Celtics,29,104,1,4
5321,2019-11-01 20:00:00,Detroit Pistons,13,106,Chicago Bulls,25,112,1,4
5322,2019-11-01 21:30:00,Los Angeles Lakers,21,119,Dallas Mavericks,8,110,1,4
5323,2019-11-01 22:00:00,Utah Jazz,10,101,Sacramento Kings,20,102,1,4
5324,2019-11-01 22:30:00,San Antonio Spurs,9,127,Golden State Warriors,15,110,1,4
5325,2019-11-02 17:00:00,New Orleans Pelicans,17,104,Oklahoma City Thunder,18,115,1,4
5326,2019-11-02 19:00:00,Brooklyn Nets,5,109,Detroit Pistons,13,113,1,4
5327,2019-11-02 19:00:00,Denver Nuggets,19,91,Orlando Magic,4,87,1,4
5328,2019-11-02 20:00:00,Phoenix Suns,12,114,Memphis Grizzlies,16,105,1,4
5329,2019-11-02 20:00:00,Toronto Raptors,0,105,Milwaukee Bucks,22,115,1,4
5330,2019-11-02 20:00:00,Minnesota Timberwolves,27,131,Washington Wizards,28,109,1,4
5331,2019-11-02 20:30:00,Charlotte Hornets,2,93,Golden State Warriors,15,87,1,4
5332,2019-11-02 22:00:00,Philadelphia 76ers,7,129,Portland Trail Blazers,11,128,1,4
5333,2019-11-03 17:00:00,Chicago Bulls,25,95,Indiana Pacers,3,108,1,4
5334,2019-11-03 18:00:00,Sacramento Kings,20,113,New York Knicks,24,92,1,4
5335,2019-11-03 18:00:00,Houston Rockets,14,100,Miami Heat,6,129,1,4
5336,2019-11-03 19:00:00,Los Angeles Lakers,21,103,San Antonio Spurs,9,96,1,4
5337,2019-11-03 19:30:00,Dallas Mavericks,8,131,Cleveland Cavaliers,26,111,1,4
5338,2019-11-03 21:00:00,Utah Jazz,10,94,Los Angeles Clippers,1,105,1,4
5339,2019-11-04 19:00:00,Detroit Pistons,13,99,Washington Wizards,28,115,1,4
5340,2019-11-04 19:30:00,New Orleans Pelicans,17,125,Brooklyn Nets,5,135,1,4
5341,2019-11-04 20:00:00,Milwaukee Bucks,22,134,Minnesota Timberwolves,27,106,1,4
5342,2019-11-04 20:00:00,Houston Rockets,14,107,Memphis Grizzlies,16,100,1,4
5343,2019-11-04 21:00:00,Philadelphia 76ers,7,109,Phoenix Suns,12,114,1,4
5344,2019-11-04 22:30:00,Portland Trail Blazers,11,118,Golden State Warriors,15,127,1,4
5345,2019-11-05 19:00:00,Indiana Pacers,3,120,Charlotte Hornets,2,122,1,4
5346,2019-11-05 19:00:00,Boston Celtics,29,119,Cleveland Cavaliers,26,113,1,4
5347,2019-11-05 19:30:00,San Antonio Spurs,9,100,Atlanta Hawks,23,108,1,4
5348,2019-11-05 20:00:00,Los Angeles Lakers,21,118,Chicago Bulls,25,112,1,4
5349,2019-11-05 20:00:00,Orlando Magic,4,94,Oklahoma City Thunder,18,102,1,4
5350,2019-11-05 21:00:00,Miami Heat,6,89,Denver Nuggets,19,109,1,4
5351,2019-11-06 19:00:00,Washington Wizards,28,106,Indiana Pacers,3,121,1,4
5352,2019-11-06 19:00:00,New York Knicks,24,102,Detroit Pistons,13,122,1,4
5353,2019-11-06 19:30:00,Golden State Warriors,15,112,Houston Rockets,14,129,1,4
5354,2019-11-06 19:30:00,Sacramento Kings,20,120,Toronto Raptors,0,124,1,4
5355,2019-11-06 19:30:00,Chicago Bulls,25,113,Atlanta Hawks,23,93,1,4
5356,2019-11-06 20:00:00,Minnesota Timberwolves,27,121,Memphis Grizzlies,16,137,1,4
5357,2019-11-06 20:30:00,Orlando Magic,4,106,Dallas Mavericks,8,107,1,4
5358,2019-11-06 21:00:00,Philadelphia 76ers,7,104,Utah Jazz,10,106,1,4
5359,2019-11-06 22:00:00,Milwaukee Bucks,22,129,Los Angeles Clippers,1,124,1,4
5360,2019-11-07 20:00:00,Boston Celtics,29,108,Charlotte Hornets,2,87,1,4
5361,2019-11-07 20:30:00,Oklahoma City Thunder,18,112,San Antonio Spurs,9,121,1,4
5362,2019-11-07 21:00:00,Miami Heat,6,124,Phoenix Suns,12,108,1,4
5363,2019-11-07 22:30:00,Portland Trail Blazers,11,101,Los Angeles Clippers,1,107,1,4
5364,2019-11-08 19:00:00,Cleveland Cavaliers,26,113,Washington Wizards,28,100,1,4
5365,2019-11-08 19:00:00,Memphis Grizzlies,16,86,Orlando Magic,4,118,1,4
5366,2019-11-08 19:00:00,Detroit Pistons,13,106,Indiana Pacers,3,112,1,4
5367,2019-11-08 19:30:00,Sacramento Kings,20,121,Atlanta Hawks,23,109,1,4
5368,2019-11-08 20:00:00,Toronto Raptors,0,122,New Orleans Pelicans,17,104,1,4
5369,2019-11-08 20:00:00,Golden State Warriors,15,119,Minnesota Timberwolves,27,125,1,4
5370,2019-11-08 20:30:00,New York Knicks,24,106,Dallas Mavericks,8,102,1,4
5371,2019-11-08 21:00:00,Philadelphia 76ers,7,97,Denver Nuggets,19,100,1,4
5372,2019-11-08 21:00:00,Milwaukee Bucks,22,100,Utah Jazz,10,103,1,4
5373,2019-11-08 22:00:00,Brooklyn Nets,5,119,Portland Trail Blazers,11,115,1,4
5374,2019-11-08 22:30:00,Miami Heat,6,80,Los Angeles Lakers,21,95,1,4
5375,2019-11-09 17:00:00,Boston Celtics,29,135,San Antonio Spurs,9,115,1,4
5376,2019-11-09 19:00:00,New Orleans Pelicans,17,115,Charlotte Hornets,2,110,1,4
5377,2019-11-09 20:00:00,Golden State Warriors,15,108,Oklahoma City Thunder,18,114,1,4
5378,2019-11-09 20:00:00,Houston Rockets,14,117,Chicago Bulls,25,94,1,4
5379,2019-11-09 20:00:00,Dallas Mavericks,8,138,Memphis Grizzlies,16,122,1,4
5380,2019-11-10 15:30:00,Denver Nuggets,19,100,Minnesota Timberwolves,27,98,1,4
5381,2019-11-10 18:00:00,Indiana Pacers,3,109,Orlando Magic,4,102,1,4
5382,2019-11-10 18:00:00,Charlotte Hornets,2,106,Philadelphia 76ers,7,114,1,4
5383,2019-11-10 19:00:00,Milwaukee Bucks,22,121,Oklahoma City Thunder,18,119,1,4
5384,2019-11-10 19:30:00,Cleveland Cavaliers,26,108,New York Knicks,24,87,1,4
5385,2019-11-10 20:00:00,Brooklyn Nets,5,112,Phoenix Suns,12,138,1,4
5386,2019-11-10 21:00:00,Atlanta Hawks,23,113,Portland Trail Blazers,11,124,1,4
5387,2019-11-10 21:30:00,Toronto Raptors,0,113,Los Angeles Lakers,21,104,1,4
5388,2019-11-11 19:00:00,Minnesota Timberwolves,27,120,Detroit Pistons,13,114,1,4
5389,2019-11-11 19:30:00,Dallas Mavericks,8,106,Boston Celtics,29,116,1,4
5390,2019-11-11 19:30:00,Memphis Grizzlies,16,113,San Antonio Spurs,9,109,1,4
5391,2019-11-11 20:00:00,Houston Rockets,14,122,New Orleans Pelicans,17,116,1,4
5392,2019-11-11 22:30:00,Toronto Raptors,0,88,Los Angeles Clippers,1,98,1,4
5393,2019-11-11 22:30:00,Utah Jazz,10,122,Golden State Warriors,15,108,1,4
5394,2019-11-12 19:00:00,Oklahoma City Thunder,18,85,Indiana Pacers,3,111,1,4
5395,2019-11-12 19:00:00,Cleveland Cavaliers,26,97,Philadelphia 76ers,7,98,1,4
5396,2019-11-12 19:30:00,Detroit Pistons,13,108,Miami Heat,6,117,1,4
5397,2019-11-12 20:00:00,New York Knicks,24,102,Chicago Bulls,25,120,1,4
5398,2019-11-12 21:00:00,Los Angeles Lakers,21,123,Phoenix Suns,12,115,1,4
5399,2019-11-12 21:00:00,Atlanta Hawks,23,125,Denver Nuggets,19,121,1,4
5400,2019-11-12 21:00:00,Brooklyn Nets,5,114,Utah Jazz,10,119,1,4
5401,2019-11-12 22:00:00,Portland Trail Blazers,11,99,Sacramento Kings,20,107,1,4
5402,2019-11-13 19:00:00,Memphis Grizzlies,16,119,Charlotte Hornets,2,117,1,4
5403,2019-11-13 19:00:00,Philadelphia 76ers,7,97,Orlando Magic,4,112,1,4
5404,2019-11-13 19:30:00,Los Angeles Clippers,1,93,Houston Rockets,14,102,1,4
5405,2019-11-13 19:30:00,Washington Wizards,28,133,Boston Celtics,29,140,1,4
5406,2019-11-13 20:00:00,San Antonio Spurs,9,114,Minnesota Timberwolves,27,129,1,4
5407,2019-11-13 22:00:00,Toronto Raptors,0,114,Portland Trail Blazers,11,106,1,4
5408,2019-11-13 22:00:00,Golden State Warriors,15,94,Los Angeles Lakers,21,120,1,4
5409,2019-11-14 18:00:00,Miami Heat,6,108,Cleveland Cavaliers,26,97,1,4
5410,2019-11-14 20:00:00,Los Angeles Clippers,1,127,New Orleans Pelicans,17,132,1,4
5411,2019-11-14 20:00:00,Dallas Mavericks,8,103,New York Knicks,24,106,1,4
5412,2019-11-14 20:00:00,Chicago Bulls,25,115,Milwaukee Bucks,22,124,1,4
5413,2019-11-14 21:00:00,Atlanta Hawks,23,112,Phoenix Suns,12,128,1,4
5414,2019-11-14 22:30:00,Brooklyn Nets,5,93,Denver Nuggets,19,101,1,4
5415,2019-11-15 19:00:00,Detroit Pistons,13,106,Charlotte Hornets,2,109,1,4
5416,2019-11-15 19:00:00,San Antonio Spurs,9,109,Orlando Magic,4,111,1,4
5417,2019-11-15 20:00:00,Washington Wizards,28,137,Minnesota Timberwolves,27,116,1,4
5418,2019-11-15 20:00:00,Philadelphia 76ers,7,119,Oklahoma City Thunder,18,127,1,4
5419,2019-11-15 20:00:00,Utah Jazz,10,106,Memphis Grizzlies,16,107,1,4
5420,2019-11-15 20:00:00,Indiana Pacers,3,102,Houston Rockets,14,111,1,4
5421,2019-11-15 22:30:00,Boston Celtics,29,105,Golden State Warriors,15,100,1,4
5422,2019-11-15 22:30:00,Sacramento Kings,20,97,Los Angeles Lakers,21,99,1,4
5423,2019-11-16 18:00:00,Brooklyn Nets,5,117,Chicago Bulls,25,111,1,4
5424,2019-11-16 19:00:00,Milwaukee Bucks,22,102,Indiana Pacers,3,83,1,4
5425,2019-11-16 19:30:00,Charlotte Hornets,2,103,New York Knicks,24,102,1,4
5426,2019-11-16 20:00:00,New Orleans Pelicans,17,94,Miami Heat,6,109,1,4
5427,2019-11-16 20:00:00,Houston Rockets,14,125,Minnesota Timberwolves,27,105,1,4
5428,2019-11-16 20:30:00,Toronto Raptors,0,102,Dallas Mavericks,8,110,1,4
5429,2019-11-16 20:30:00,Portland Trail Blazers,11,121,San Antonio Spurs,9,116,1,4
5430,2019-11-16 22:30:00,Atlanta Hawks,23,101,Los Angeles Clippers,1,150,1,4
5431,2019-11-17 15:00:00,Philadelphia 76ers,7,114,Cleveland Cavaliers,26,95,1,4
5432,2019-11-17 15:30:00,Boston Celtics,29,99,Sacramento Kings,20,100,1,4
5433,2019-11-17 18:00:00,Denver Nuggets,19,131,Memphis Grizzlies,16,114,1,4
5434,2019-11-17 18:00:00,Washington Wizards,28,121,Orlando Magic,4,125,1,4
5435,2019-11-17 19:00:00,Golden State Warriors,15,100,New Orleans Pelicans,17,108,1,4
5436,2019-11-17 21:30:00,Atlanta Hawks,23,101,Los Angeles Lakers,21,122,1,4
5437,2019-11-18 19:00:00,Cleveland Cavaliers,26,105,New York Knicks,24,123,1,4
5438,2019-11-18 19:30:00,Charlotte Hornets,2,96,Toronto Raptors,0,132,1,4
5439,2019-11-18 19:30:00,Indiana Pacers,3,115,Brooklyn Nets,5,86,1,4
5440,2019-11-18 20:00:00,Milwaukee Bucks,22,115,Chicago Bulls,25,101,1,4
5441,2019-11-18 20:00:00,Portland Trail Blazers,11,108,Houston Rockets,14,132,1,4
5442,2019-11-18 20:30:00,San Antonio Spurs,9,110,Dallas Mavericks,8,117,1,4
5443,2019-11-18 21:00:00,Boston Celtics,29,99,Phoenix Suns,12,85,1,4
5444,2019-11-18 21:00:00,Minnesota Timberwolves,27,112,Utah Jazz,10,102,1,4
5445,2019-11-18 22:30:00,Oklahoma City Thunder,18,88,Los Angeles Clippers,1,90,1,4
5446,2019-11-19 20:00:00,Portland Trail Blazers,11,104,New Orleans Pelicans,17,115,1,4
5447,2019-11-19 20:00:00,Golden State Warriors,15,114,Memphis Grizzlies,16,95,1,4
5448,2019-11-19 22:00:00,Phoenix Suns,12,116,Sacramento Kings,20,120,1,4
5449,2019-11-19 22:30:00,Oklahoma City Thunder,18,107,Los Angeles Lakers,21,112,1,4
5450,2019-11-20 19:00:00,New York Knicks,24,104,Philadelphia 76ers,7,109,1,4
5451,2019-11-20 19:00:00,San Antonio Spurs,9,132,Washington Wizards,28,138,1,4
5452,2019-11-20 19:30:00,Orlando Magic,4,97,Toronto Raptors,0,113,1,4
5453,2019-11-20 19:30:00,Cleveland Cavaliers,26,100,Miami Heat,6,124,1,4
5454,2019-11-20 19:30:00,Golden State Warriors,15,94,Dallas Mavericks,8,142,1,4
5455,2019-11-20 19:30:00,Milwaukee Bucks,22,135,Atlanta Hawks,23,127,1,4
5456,2019-11-20 19:30:00,Charlotte Hornets,2,91,Brooklyn Nets,5,101,1,4
5457,2019-11-20 20:00:00,Utah Jazz,10,103,Minnesota Timberwolves,27,95,1,4
5458,2019-11-20 20:00:00,Detroit Pistons,13,89,Chicago Bulls,25,109,1,4
5459,2019-11-20 21:00:00,Houston Rockets,14,95,Denver Nuggets,19,105,1,4
5460,2019-11-20 22:00:00,Boston Celtics,29,104,Los Angeles Clippers,1,107,1,4
5461,2019-11-21 20:00:00,Portland Trail Blazers,11,129,Milwaukee Bucks,22,137,1,4
5462,2019-11-21 22:30:00,New Orleans Pelicans,17,124,Phoenix Suns,12,121,1,4
5463,2019-11-22 19:00:00,Atlanta Hawks,23,103,Detroit Pistons,13,128,1,4
5464,2019-11-22 19:00:00,Charlotte Hornets,2,118,Washington Wizards,28,125,1,4
5465,2019-11-22 19:30:00,Sacramento Kings,20,97,Brooklyn Nets,5,116,1,4
5466,2019-11-22 20:00:00,Los Angeles Lakers,21,130,Oklahoma City Thunder,18,127,1,4
5467,2019-11-22 20:00:00,Miami Heat,6,116,Chicago Bulls,25,108,1,4
5468,2019-11-22 20:00:00,San Antonio Spurs,9,104,Philadelphia 76ers,7,115,1,4
5469,2019-11-22 20:30:00,Cleveland Cavaliers,26,101,Dallas Mavericks,8,143,1,4
5470,2019-11-22 21:00:00,Boston Celtics,29,92,Denver Nuggets,19,96,1,4
5471,2019-11-22 21:00:00,Golden State Warriors,15,109,Utah Jazz,10,113,1,4
5472,2019-11-22 22:30:00,Houston Rockets,14,119,Los Angeles Clippers,1,122,1,4
5473,2019-11-23 17:00:00,Phoenix Suns,12,100,Minnesota Timberwolves,27,98,1,4
5474,2019-11-23 19:00:00,Chicago Bulls,25,116,Charlotte Hornets,2,115,1,4
5475,2019-11-23 19:00:00,Orlando Magic,4,106,Indiana Pacers,3,111,1,4
5476,2019-11-23 19:30:00,San Antonio Spurs,9,111,New York Knicks,24,104,1,4
5477,2019-11-23 19:30:00,Miami Heat,6,86,Philadelphia 76ers,7,113,1,4
5478,2019-11-23 19:30:00,Toronto Raptors,0,119,Atlanta Hawks,23,116,1,4
5479,2019-11-23 20:00:00,Los Angeles Lakers,21,109,Memphis Grizzlies,16,108,1,4
5480,2019-11-23 20:00:00,Portland Trail Blazers,11,104,Cleveland Cavaliers,26,110,1,4
5481,2019-11-23 20:30:00,Detroit Pistons,13,90,Milwaukee Bucks,22,104,1,4
5482,2019-11-23 21:00:00,New Orleans Pelicans,17,120,Utah Jazz,10,128,1,4
5483,2019-11-24 15:30:00,Dallas Mavericks,8,137,Houston Rockets,14,123,1,4
5484,2019-11-24 18:00:00,Brooklyn Nets,5,103,New York Knicks,24,101,1,4
5485,2019-11-24 18:00:00,Sacramento Kings,20,113,Washington Wizards,28,106,1,4
5486,2019-11-24 20:00:00,Phoenix Suns,12,104,Denver Nuggets,19,116,1,4
5487,2019-11-24 21:00:00,New Orleans Pelicans,17,109,Los Angeles Clippers,1,134,1,4
5488,2019-11-25 19:00:00,Brooklyn Nets,5,108,Cleveland Cavaliers,26,106,1,4
5489,2019-11-25 19:00:00,Memphis Grizzlies,16,114,Indiana Pacers,3,126,1,4
5490,2019-11-25 19:00:00,Orlando Magic,4,88,Detroit Pistons,13,103,1,4
5491,2019-11-25 19:30:00,Philadelphia 76ers,7,96,Toronto Raptors,0,101,1,4
5492,2019-11-25 19:30:00,Charlotte Hornets,2,100,Miami Heat,6,117,1,4
5493,2019-11-25 19:30:00,Minnesota Timberwolves,27,125,Atlanta Hawks,23,113,1,4
5494,2019-11-25 19:30:00,Sacramento Kings,20,102,Boston Celtics,29,103,1,4
5495,2019-11-25 20:00:00,Portland Trail Blazers,11,117,Chicago Bulls,25,94,1,4
5496,2019-11-25 20:00:00,Utah Jazz,10,118,Milwaukee Bucks,22,122,1,4
5497,2019-11-25 20:30:00,Los Angeles Lakers,21,114,San Antonio Spurs,9,104,1,4
5498,2019-11-25 22:30:00,Oklahoma City Thunder,18,100,Golden State Warriors,15,97,1,4
5499,2019-11-26 20:30:00,Los Angeles Clippers,1,114,Dallas Mavericks,8,99,1,4
5500,2019-11-26 21:00:00,Washington Wizards,28,104,Denver Nuggets,19,117,1,4
5501,2019-11-27 19:00:00,Orlando Magic,4,116,Cleveland Cavaliers,26,104,1,4
5502,2019-11-27 19:00:00,Utah Jazz,10,102,Indiana Pacers,3,121,1,4
5503,2019-11-27 19:00:00,Detroit Pistons,13,101,Charlotte Hornets,2,102,1,4
5504,2019-11-27 19:00:00,Sacramento Kings,20,91,Philadelphia 76ers,7,97,1,4
5505,2019-11-27 19:00:00,Brooklyn Nets,5,110,Boston Celtics,29,121,1,4
5506,2019-11-27 19:30:00,New York Knicks,24,98,Toronto Raptors,0,126,1,4
5507,2019-11-27 20:00:00,Miami Heat,6,108,Houston Rockets,14,117,1,4
5508,2019-11-27 20:00:00,Atlanta Hawks,23,102,Milwaukee Bucks,22,111,1,4
5509,2019-11-27 20:00:00,Los Angeles Clippers,1,121,Memphis Grizzlies,16,119,1,4
5510,2019-11-27 20:30:00,Minnesota Timberwolves,27,113,San Antonio Spurs,9,101,1,4
5511,2019-11-27 21:00:00,Washington Wizards,28,140,Phoenix Suns,12,132,1,4
5512,2019-11-27 21:30:00,Los Angeles Lakers,21,114,New Orleans Pelicans,17,110,1,4
5513,2019-11-27 22:00:00,Oklahoma City Thunder,18,119,Portland Trail Blazers,11,136,1,4
5514,2019-11-27 22:30:00,Chicago Bulls,25,90,Golden State Warriors,15,104,1,4
5515,2019-11-29 12:00:00,Boston Celtics,29,107,Brooklyn Nets,5,112,1,4
5516,2019-11-29 19:00:00,Toronto Raptors,0,90,Orlando Magic,4,83,1,4
5517,2019-11-29 19:00:00,Charlotte Hornets,2,110,Detroit Pistons,13,107,1,4
5518,2019-11-29 19:30:00,Milwaukee Bucks,22,119,Cleveland Cavaliers,26,110,1,4
5519,2019-11-29 19:30:00,Philadelphia 76ers,7,101,New York Knicks,24,95,1,4
5520,2019-11-29 20:00:00,Golden State Warriors,15,105,Miami Heat,6,122,1,4
5521,2019-11-29 20:00:00,New Orleans Pelicans,17,104,Oklahoma City Thunder,18,109,1,4
5522,2019-11-29 20:00:00,Utah Jazz,10,103,Memphis Grizzlies,16,94,1,4
5523,2019-11-29 20:00:00,Atlanta Hawks,23,104,Indiana Pacers,3,105,1,4
