,date,away_team,home_team,away_points,home_points,season,regular_season,away_team_id,home_team_id
2834,20170503,TOR,NYA,6,8,1,1,13,1
2835,20170503,ANA,SEA,7,8,1,1,12,11
2836,20170503,MIA,TBA,10,6,1,1,5,21
2837,20170504,PHI,CHN,4,5,1,1,29,15
2838,20170504,PIT,CIN,2,4,1,1,7,27
2839,20170504,COL,SDN,3,2,1,1,14,17
2840,20170504,MIL,SLN,5,4,1,1,2,20
2841,20170504,ARI,WAS,2,4,1,1,6,23
2842,20170504,BAL,BOS,8,3,1,1,8,22
2843,20170504,TEX,HOU,10,4,1,1,25,26
2844,20170504,CHA,KCA,8,3,1,1,18,10
2845,20170504,OAK,MIN,8,5,1,1,28,9
2846,20170504,ANA,SEA,3,11,1,1,12,11
2847,20170504,MIA,TBA,1,5,1,1,5,21
2848,20170505,SLN,ATL,10,0,1,1,20,4
2849,20170505,NYA,CHN,3,2,1,1,1,15
2850,20170505,SFN,CIN,3,13,1,1,0,27
2851,20170505,ARI,COL,6,3,1,1,6,14
2852,20170505,MIA,NYN,7,8,1,1,5,16
2853,20170505,WAS,PHI,4,2,1,1,23,29
2854,20170505,MIL,PIT,0,4,1,1,2,7
2855,20170505,LAN,SDN,8,2,1,1,19,17
2856,20170505,HOU,ANA,7,6,1,1,26,12
2857,20170505,CHA,BAL,2,4,1,1,18,8
2858,20170505,CLE,KCA,1,3,1,1,24,10
2859,20170505,BOS,MIN,3,4,1,1,22,9
2860,20170505,DET,OAK,7,2,1,1,3,28
2861,20170505,TEX,SEA,3,1,1,1,25,11
2862,20170505,TOR,TBA,8,4,1,1,13,21
2863,20170506,SLN,ATL,5,3,1,1,20,4
2864,20170506,NYA,CHN,11,6,1,1,1,15
2865,20170506,SFN,CIN,2,14,1,1,0,27
2866,20170506,ARI,COL,1,9,1,1,6,14
2867,20170506,MIA,NYN,3,11,1,1,5,16
2868,20170506,WAS,PHI,6,2,1,1,23,29
2869,20170506,MIL,PIT,1,2,1,1,2,7
2870,20170506,LAN,SDN,10,2,1,1,19,17
2871,20170506,HOU,ANA,1,2,1,1,26,12
2872,20170506,CHA,BAL,5,6,1,1,18,8
2873,20170506,CLE,KCA,3,1,1,1,24,10
2874,20170506,BOS,MIN,11,1,1,1,22,9
2875,20170506,DET,OAK,5,6,1,1,3,28
2876,20170506,TEX,SEA,2,8,1,1,25,11
2877,20170506,TOR,TBA,1,6,1,1,13,21
2878,20170507,SLN,ATL,6,4,1,1,20,4
2879,20170507,NYA,CHN,5,4,1,1,1,15
2880,20170507,SFN,CIN,0,4,1,1,0,27
2881,20170507,ARI,COL,2,5,1,1,6,14
2882,20170507,MIA,NYN,7,0,1,1,5,16
2883,20170507,WAS,PHI,5,6,1,1,23,29
2884,20170507,MIL,PIT,6,2,1,1,2,7
2885,20170507,HOU,ANA,5,3,1,1,26,12
2886,20170507,CHA,BAL,0,4,1,1,18,8
2887,20170507,CLE,KCA,1,0,1,1,24,10
2888,20170507,BOS,MIN,17,6,1,1,22,9
2889,20170507,DET,OAK,6,8,1,1,3,28
2890,20170507,TEX,SEA,3,4,1,1,25,11
2891,20170507,TOR,TBA,2,1,1,1,13,21
2892,20170508,NYA,CIN,10,4,1,1,1,27
2893,20170508,PIT,LAN,1,12,1,1,7,19
2894,20170508,SLN,MIA,9,4,1,1,20,5
2895,20170508,SFN,NYN,3,4,1,1,0,16
2896,20170508,TEX,SDN,1,5,1,1,25,17
2897,20170508,WAS,BAL,4,6,1,1,23,8
2898,20170508,ANA,OAK,2,3,1,1,12,28
2899,20170508,KCA,TBA,7,3,1,1,10,21
2900,20170508,CLE,TOR,2,4,1,1,24,13
2901,20170509,DET,ARI,7,3,1,1,3,6
2902,20170509,NYA,CIN,3,5,1,1,1,27
2903,20170509,CHN,COL,4,10,1,1,15,14
2904,20170509,CHN,COL,8,1,1,1,15,14
2905,20170509,PIT,LAN,3,4,1,1,7,19
2906,20170509,SLN,MIA,6,5,1,1,20,5
2907,20170509,BOS,MIL,7,11,1,1,22,2
2908,20170509,SFN,NYN,1,6,1,1,0,16
2909,20170509,SEA,PHI,10,9,1,1,11,29
2910,20170509,TEX,SDN,11,0,1,1,25,17
2911,20170509,WAS,BAL,4,5,1,1,23,8
2912,20170509,MIN,CHA,7,2,1,1,9,18
2913,20170509,ATL,HOU,3,8,1,1,4,26
2914,20170509,ANA,OAK,7,3,1,1,12,28
2915,20170509,KCA,TBA,7,6,1,1,10,21
2916,20170509,CLE,TOR,6,0,1,1,24,13
2917,20170510,DET,ARI,1,7,1,1,3,6
2918,20170510,CHN,COL,0,3,1,1,15,14
2919,20170510,PIT,LAN,2,5,1,1,7,19
2920,20170510,SLN,MIA,7,5,1,1,20,5
2921,20170510,BOS,MIL,4,7,1,1,22,2
2922,20170510,SFN,NYN,6,5,1,1,0,16
2923,20170510,SEA,PHI,11,6,1,1,11,29
2924,20170510,BAL,WAS,6,7,1,1,8,23
2925,20170510,ATL,HOU,2,4,1,1,4,26
2926,20170510,ANA,OAK,1,3,1,1,12,28
2927,20170510,KCA,TBA,1,12,1,1,10,21
2928,20170510,SDN,TEX,3,4,1,1,17,25
2929,20170510,CLE,TOR,7,8,1,1,24,13
2930,20170511,PIT,ARI,1,2,1,1,7,6
2931,20170511,LAN,COL,7,10,1,1,19,14
2932,20170511,BOS,MIL,4,1,1,1,22,2
2933,20170511,CIN,SFN,3,2,1,1,27,0
2934,20170511,DET,ANA,7,1,1,1,3,12
2935,20170511,MIN,CHA,7,6,1,1,9,18
2936,20170511,HOU,NYA,3,2,1,1,26,1
2937,20170511,KCA,TBA,6,0,1,1,10,21
2938,20170511,SDN,TEX,2,5,1,1,17,25
2939,20170511,SEA,TOR,2,7,1,1,11,13
2940,20170512,PIT,ARI,4,11,1,1,7,6
2941,20170512,LAN,COL,6,2,1,1,19,14
2942,20170512,ATL,MIA,8,4,1,1,4,5
2943,20170512,NYN,MIL,4,7,1,1,16,2
2944,20170512,CIN,SFN,2,3,1,1,27,0
2945,20170512,CHN,SLN,3,2,1,1,15,20
2946,20170512,DET,ANA,0,7,1,1,3,12
2947,20170512,TBA,BOS,5,4,1,1,21,22
2948,20170512,SDN,CHA,6,3,1,1,17,18
2949,20170512,MIN,CLE,1,0,1,1,9,24
2950,20170512,BAL,KCA,2,3,1,1,8,10
2951,20170512,HOU,NYA,5,1,1,1,26,1
2952,20170512,OAK,TEX,2,5,1,1,28,25
2953,20170512,SEA,TOR,0,4,1,1,11,13
2954,20170513,PIT,ARI,4,3,1,1,7,6
2955,20170513,LAN,COL,4,0,1,1,19,14
2956,20170513,ATL,MIA,3,1,1,1,4,5
2957,20170513,NYN,MIL,4,11,1,1,16,2
2958,20170513,CIN,SFN,1,3,1,1,27,0
2959,20170513,CHN,SLN,3,5,1,1,15,20
2960,20170513,PHI,WAS,4,6,1,1,29,23
2961,20170513,DET,ANA,4,3,1,1,3,12
2962,20170513,TBA,BOS,3,6,1,1,21,22
2963,20170513,SDN,CHA,4,5,1,1,17,18
2964,20170513,MIN,CLE,4,1,1,1,9,24
2965,20170513,BAL,KCA,3,4,1,1,8,10
2966,20170513,OAK,TEX,5,6,1,1,28,25
2967,20170513,SEA,TOR,2,7,1,1,11,13
2968,20170514,PIT,ARI,6,4,1,1,7,6
2969,20170514,LAN,COL,6,9,1,1,19,14
2970,20170514,ATL,MIA,1,3,1,1,4,5
2971,20170514,NYN,MIL,9,11,1,1,16,2
2972,20170514,CIN,SFN,3,8,1,1,27,0
2973,20170514,CHN,SLN,0,5,1,1,15,20
2974,20170514,PHI,WAS,4,3,1,1,29,23
2975,20170514,PHI,WAS,5,6,1,1,29,23
2976,20170514,DET,ANA,1,4,1,1,3,12
2977,20170514,TBA,BOS,11,2,1,1,21,22
2978,20170514,SDN,CHA,3,9,1,1,17,18
2979,20170514,MIN,CLE,3,8,1,1,9,24
2980,20170514,BAL,KCA,8,9,1,1,8,10
2981,20170514,HOU,NYA,6,11,1,1,26,1
2982,20170514,HOU,NYA,10,7,1,1,26,1
2983,20170514,OAK,TEX,4,6,1,1,28,25
2984,20170514,SEA,TOR,2,3,1,1,11,13
2985,20170515,NYN,ARI,3,7,1,1,16,6
2986,20170515,HOU,MIA,7,2,1,1,26,5
2987,20170515,MIL,SDN,5,6,1,1,2,17
2988,20170515,LAN,SFN,4,8,1,1,19,0
2989,20170515,CHA,ANA,3,5,1,1,18,12
2990,20170515,TBA,CLE,7,8,1,1,21,24
2991,20170515,OAK,SEA,5,6,1,1,28,11
2992,20170515,ATL,TOR,10,6,1,1,4,13
2993,20170516,NYN,ARI,4,5,1,1,16,6
2994,20170516,CIN,CHN,5,9,1,1,27,15
2995,20170516,HOU,MIA,12,2,1,1,26,5
2996,20170516,WAS,PIT,8,4,1,1,23,7
2997,20170516,MIL,SDN,6,2,1,1,2,17
2998,20170516,LAN,SFN,1,2,1,1,19,0
2999,20170516,BOS,SLN,6,3,1,1,22,20
3000,20170516,CHA,ANA,6,7,1,1,18,12
3001,20170516,TBA,CLE,6,4,1,1,21,24
3002,20170516,BAL,DET,13,11,1,1,8,3
3003,20170516,NYA,KCA,7,1,1,1,1,10
3004,20170516,COL,MIN,7,3,1,1,14,9
3005,20170516,OAK,SEA,9,6,1,1,28,11
3006,20170516,PHI,TEX,1,5,1,1,29,25
3007,20170516,ATL,TOR,9,5,1,1,4,13
3008,20170517,NYN,ARI,4,5,1,1,16,6
3009,20170517,TOR,ATL,4,8,1,1,13,4
3010,20170517,CIN,CHN,5,7,1,1,27,15
3011,20170517,HOU,MIA,3,0,1,1,26,5
3012,20170517,WAS,PIT,1,6,1,1,23,7
3013,20170517,MIL,SDN,3,1,1,1,2,17
3014,20170517,LAN,SFN,6,1,1,1,19,0
3015,20170517,BOS,SLN,5,4,1,1,22,20
3016,20170517,CHA,ANA,8,12,1,1,18,12
3017,20170517,TBA,CLE,7,4,1,1,21,24
3018,20170517,BAL,DET,4,5,1,1,8,3
3019,20170517,NYA,KCA,11,7,1,1,1,10
3020,20170517,OAK,SEA,0,4,1,1,28,11
3021,20170517,PHI,TEX,3,9,1,1,29,25
3022,20170518,TOR,ATL,9,0,1,1,13,4
3023,20170518,CIN,CHN,5,9,1,1,27,15
3024,20170518,MIA,LAN,2,7,1,1,5,19
3025,20170518,WAS,PIT,4,10,1,1,23,7
3026,20170518,MIL,SDN,4,2,1,1,2,17
3027,20170518,BAL,DET,5,6,1,1,8,3
3028,20170518,NYA,KCA,1,5,1,1,1,10
3029,20170518,COL,MIN,5,1,1,1,14,9
3030,20170518,COL,MIN,0,2,1,1,14,9
3031,20170518,BOS,OAK,3,8,1,1,22,28
3032,20170518,CHA,SEA,4,5,1,1,18,11
3033,20170518,PHI,TEX,4,8,1,1,29,25
3034,20170519,WAS,ATL,4,7,1,1,23,4
3035,20170519,MIL,CHN,6,3,1,1,2,15
3036,20170519,COL,CIN,12,6,1,1,14,27
3037,20170519,MIA,LAN,2,7,1,1,5,19
3038,20170519,ANA,NYN,0,3,1,1,12,16
3039,20170519,PHI,PIT,7,2,1,1,29,7
3040,20170519,ARI,SDN,10,1,1,1,6,17
3041,20170519,SFN,SLN,6,5,1,1,0,20
3042,20170519,TOR,BAL,3,5,1,1,13,8
3043,20170519,TEX,DET,5,3,1,1,25,3
3044,20170519,CLE,HOU,5,3,1,1,24,26
3045,20170519,KCA,MIN,3,4,1,1,10,9
3046,20170519,BOS,OAK,2,3,1,1,22,28
3047,20170519,CHA,SEA,2,1,1,1,18,11
3048,20170519,NYA,TBA,4,5,1,1,1,21
3049,20170520,WAS,ATL,2,5,1,1,23,4
3050,20170520,COL,CIN,8,12,1,1,14,27
3051,20170520,MIA,LAN,10,6,1,1,5,19
3052,20170520,ANA,NYN,5,7,1,1,12,16
3053,20170520,PHI,PIT,3,6,1,1,29,7
3054,20170520,ARI,SDN,9,1,1,1,6,17
3055,20170520,SFN,SLN,3,1,1,1,0,20
3056,20170520,TOR,BAL,5,7,1,1,13,8
3057,20170520,TEX,DET,3,9,1,1,25,3
3058,20170520,CLE,HOU,3,0,1,1,24,26
3059,20170520,BOS,OAK,3,8,1,1,22,28
3060,20170520,CHA,SEA,16,1,1,1,18,11
3061,20170520,NYA,TBA,5,9,1,1,1,21
3062,20170521,WAS,ATL,3,2,1,1,23,4
3063,20170521,MIL,CHN,6,13,1,1,2,15
3064,20170521,COL,CIN,6,4,1,1,14,27
3065,20170521,MIA,LAN,3,6,1,1,5,19
3066,20170521,ANA,NYN,12,5,1,1,12,16
3067,20170521,PHI,PIT,0,1,1,1,29,7
3068,20170521,ARI,SDN,1,5,1,1,6,17
3069,20170521,SFN,SLN,3,8,1,1,0,20
3070,20170521,TOR,BAL,3,1,1,1,13,8
3071,20170521,TEX,DET,5,2,1,1,25,3
3072,20170521,CLE,HOU,8,6,1,1,24,26
3073,20170521,KCA,MIN,6,4,1,1,10,9
3074,20170521,KCA,MIN,4,8,1,1,10,9
3075,20170521,BOS,OAK,12,3,1,1,22,28
3076,20170521,CHA,SEA,8,1,1,1,18,11
3077,20170521,NYA,TBA,3,2,1,1,1,21
3078,20170522,CHA,ARI,1,5,1,1,18,6
3079,20170522,PIT,ATL,2,5,1,1,7,4
3080,20170522,SFN,CHN,6,4,1,1,0,15
3081,20170522,CLE,CIN,1,5,1,1,24,27
3082,20170522,COL,PHI,8,1,1,1,14,29
3083,20170522,MIN,BAL,14,7,1,1,9,8
3084,20170522,DET,HOU,0,1,1,1,3,26
3085,20170522,KCA,NYA,2,4,1,1,10,1
3086,20170522,ANA,TBA,3,2,1,1,12,21
3087,20170523,CHA,ARI,4,5,1,1,18,6
3088,20170523,PIT,ATL,5,6,1,1,7,4
3089,20170523,SFN,CHN,1,4,1,1,0,15
3090,20170523,CLE,CIN,8,7,1,1,24,27
3091,20170523,SLN,LAN,1,2,1,1,20,19
3092,20170523,TOR,MIL,4,3,1,1,13,2
3093,20170523,SDN,NYN,3,9,1,1,17,16
3094,20170523,COL,PHI,8,2,1,1,14,29
3095,20170523,SEA,WAS,1,10,1,1,11,23
3096,20170523,MIN,BAL,2,0,1,1,9,8
3097,20170523,TEX,BOS,6,11,1,1,25,22
3098,20170523,DET,HOU,2,6,1,1,3,26
3099,20170523,KCA,NYA,6,2,1,1,10,1
3100,20170523,MIA,OAK,11,9,1,1,5,28
3101,20170523,ANA,TBA,4,0,1,1,12,21
3102,20170524,CHA,ARI,6,8,1,1,18,6
3103,20170524,PIT,ATL,12,5,1,1,7,4
3104,20170524,SFN,CHN,4,5,1,1,0,15
3105,20170524,SLN,LAN,6,1,1,1,20,19
3106,20170524,TOR,MIL,8,4,1,1,13,2
3107,20170524,SDN,NYN,6,5,1,1,17,16
3108,20170524,COL,PHI,7,2,1,1,14,29
3109,20170524,SEA,WAS,1,5,1,1,11,23
3110,20170524,MIN,BAL,4,3,1,1,9,8
3111,20170524,TEX,BOS,4,9,1,1,25,22
3112,20170524,CIN,CLE,4,3,1,1,27,24
3113,20170524,DET,HOU,6,3,1,1,3,26
3114,20170524,KCA,NYA,0,3,1,1,10,1
3115,20170524,MIA,OAK,1,4,1,1,5,28
3116,20170524,ANA,TBA,2,5,1,1,12,21
3117,20170525,PIT,ATL,9,4,1,1,7,4
3118,20170525,SFN,CHN,1,5,1,1,0,15
3119,20170525,SLN,LAN,3,7,1,1,20,19
3120,20170525,ARI,MIL,4,0,1,1,6,2
3121,20170525,SDN,NYN,4,3,1,1,17,16
3122,20170525,COL,PHI,1,2,1,1,14,29
3123,20170525,SEA,WAS,4,2,1,1,11,23
3124,20170525,TEX,BOS,2,6,1,1,25,22
3125,20170525,DET,HOU,6,7,1,1,3,26
3126,20170525,ANA,TBA,0,4,1,1,12,21
3127,20170526,SLN,COL,0,10,1,1,20,14
3128,20170526,CHN,LAN,0,4,1,1,15,19
3129,20170526,ANA,MIA,5,8,1,1,12,5
3130,20170526,ARI,MIL,4,2,1,1,6,2
3131,20170526,CIN,PHI,5,2,1,1,27,29
3132,20170526,NYN,PIT,8,1,1,1,16,7
3133,20170526,ATL,SFN,2,0,1,1,4,0
3134,20170526,SDN,WAS,1,5,1,1,17,23
3135,20170526,SEA,BOS,0,3,1,1,11,22
3136,20170526,DET,CHA,2,8,1,1,3,18
3137,20170526,KCA,CLE,6,4,1,1,10,24
3138,20170526,BAL,HOU,0,2,1,1,8,26
3139,20170526,TBA,MIN,5,2,1,1,21,9
3140,20170526,OAK,NYA,4,1,1,1,28,1
3141,20170526,TEX,TOR,6,7,1,1,25,13
3142,20170527,SLN,COL,3,0,1,1,20,14
3143,20170527,CHN,LAN,0,5,1,1,15,19
3144,20170527,ANA,MIA,5,2,1,1,12,5
3145,20170527,ARI,MIL,1,6,1,1,6,2
3146,20170527,CIN,PHI,3,4,1,1,27,29
3147,20170527,NYN,PIT,4,5,1,1,16,7
3148,20170527,ATL,SFN,3,6,1,1,4,0
3149,20170527,SDN,WAS,0,3,1,1,17,23
3150,20170527,SEA,BOS,0,6,1,1,11,22
3151,20170527,DET,CHA,0,3,1,1,3,18
3152,20170527,DET,CHA,4,3,1,1,3,18
3153,20170527,KCA,CLE,5,2,1,1,10,24
3154,20170527,BAL,HOU,2,5,1,1,8,26
3155,20170527,TBA,MIN,3,5,1,1,21,9
3156,20170527,OAK,NYA,2,3,1,1,28,1
3157,20170527,TEX,TOR,1,3,1,1,25,13
3158,20170528,SLN,COL,4,8,1,1,20,14
3159,20170528,CHN,LAN,4,9,1,1,15,19
3160,20170528,ANA,MIA,2,9,1,1,12,5
3161,20170528,ARI,MIL,5,9,1,1,6,2
3162,20170528,CIN,PHI,8,4,1,1,27,29
3163,20170528,NYN,PIT,7,2,1,1,16,7
3164,20170528,ATL,SFN,1,7,1,1,4,0
3165,20170528,SDN,WAS,5,3,1,1,17,23
3166,20170528,SEA,BOS,5,0,1,1,11,22
3167,20170528,DET,CHA,3,7,1,1,3,18
3168,20170528,KCA,CLE,1,10,1,1,10,24
3169,20170528,BAL,HOU,4,8,1,1,8,26
3170,20170528,TBA,MIN,8,6,1,1,21,9
3171,20170528,OAK,NYA,5,9,1,1,28,1
3172,20170528,TEX,TOR,3,1,1,1,25,13
3173,20170529,SEA,COL,6,5,1,1,11,14
3174,20170529,PHI,MIA,1,4,1,1,29,5
3175,20170529,MIL,NYN,2,4,1,1,2,16
3176,20170529,ARI,PIT,3,4,1,1,6,7
3177,20170529,CHN,SDN,2,5,1,1,15,17
3178,20170529,WAS,SFN,3,0,1,1,23,0
3179,20170529,LAN,SLN,5,1,1,1,19,20
3180,20170529,ATL,ANA,6,3,1,1,4,12
3181,20170529,NYA,BAL,2,3,1,1,1,8
3182,20170529,BOS,CHA,4,5,1,1,22,18
3183,20170529,OAK,CLE,3,5,1,1,28,24
3184,20170529,DET,KCA,10,7,1,1,3,10
3185,20170529,HOU,MIN,16,8,1,1,26,9
3186,20170529,TBA,TEX,10,8,1,1,21,25
3187,20170529,CIN,TOR,2,17,1,1,27,13
3188,20170530,SEA,COL,10,4,1,1,11,14
3189,20170530,PHI,MIA,2,7,1,1,29,5
3190,20170530,MIL,NYN,4,5,1,1,2,16
3191,20170530,ARI,PIT,3,0,1,1,6,7
3192,20170530,CHN,SDN,2,6,1,1,15,17
3193,20170530,WAS,SFN,6,3,1,1,23,0
3194,20170530,LAN,SLN,9,4,1,1,19,20
3195,20170530,ATL,ANA,3,9,1,1,4,12
3196,20170530,NYA,BAL,8,3,1,1,1,8
3197,20170530,BOS,CHA,13,7,1,1,22,18
3198,20170530,OAK,CLE,4,9,1,1,28,24
3199,20170530,DET,KCA,0,1,1,1,3,10
3200,20170530,HOU,MIN,7,2,1,1,26,9
3201,20170530,TBA,TEX,5,9,1,1,21,25
3202,20170530,CIN,TOR,4,6,1,1,27,13
3203,20170531,PHI,MIA,2,10,1,1,29,5
3204,20170531,MIL,NYN,7,1,1,1,2,16
3205,20170531,ARI,PIT,6,5,1,1,6,7
3206,20170531,CHN,SDN,1,2,1,1,15,17
3207,20170531,WAS,SFN,3,1,1,1,23,0
3208,20170531,LAN,SLN,1,2,1,1,19,20
3209,20170531,ATL,ANA,1,2,1,1,4,12
3210,20170531,NYA,BAL,4,10,1,1,1,8
3211,20170531,BOS,CHA,4,1,1,1,22,18
3212,20170531,OAK,CLE,3,1,1,1,28,24
3213,20170531,DET,KCA,6,5,1,1,3,10
3214,20170531,HOU,MIN,17,6,1,1,26,9
3215,20170531,COL,SEA,0,5,1,1,14,11
3216,20170531,TBA,TEX,7,5,1,1,21,25
3217,20170531,CIN,TOR,4,5,1,1,27,13
3218,20170601,ARI,MIA,3,2,1,1,6,5
3219,20170601,MIL,NYN,2,1,1,1,2,16
3220,20170601,LAN,SLN,0,2,1,1,19,20
3221,20170601,MIN,ANA,4,2,1,1,9,12
3222,20170601,BOS,BAL,5,7,1,1,22,8
3223,20170601,OAK,CLE,0,8,1,1,28,24
3224,20170601,COL,SEA,6,3,1,1,14,11
3225,20170601,NYA,TOR,12,2,1,1,1,13
3226,20170602,SLN,CHN,2,3,1,1,20,15
3227,20170602,ATL,CIN,2,3,1,1,4,27
3228,20170602,ARI,MIA,5,7,1,1,6,5
3229,20170602,LAN,MIL,2,1,1,1,19,2
3230,20170602,PIT,NYN,12,7,1,1,7,16
3231,20170602,SFN,PHI,10,0,1,1,0,29
3232,20170602,COL,SDN,5,8,1,1,14,17
3233,20170602,MIN,ANA,11,5,1,1,9,12
3234,20170602,BOS,BAL,2,3,1,1,22,8
3235,20170602,CHA,DET,5,15,1,1,18,3
3236,20170602,CLE,KCA,0,4,1,1,24,10
3237,20170602,WAS,OAK,13,3,1,1,23,28
3238,20170602,TBA,SEA,4,12,1,1,21,11
3239,20170602,HOU,TEX,7,1,1,1,26,25
3240,20170602,NYA,TOR,5,7,1,1,1,13
3241,20170603,SLN,CHN,3,5,1,1,20,15
3242,20170603,ATL,CIN,6,5,1,1,4,27
3243,20170603,ARI,MIA,0,3,1,1,6,5
3244,20170603,LAN,MIL,10,8,1,1,19,2
3245,20170603,PIT,NYN,2,4,1,1,7,16
3246,20170603,SFN,PHI,3,5,1,1,0,29
3247,20170603,COL,SDN,10,1,1,1,14,17
3248,20170603,MIN,ANA,2,7,1,1,9,12
3249,20170603,BOS,BAL,5,2,1,1,22,8
3250,20170603,CHA,DET,1,10,1,1,18,3
3251,20170603,CLE,KCA,5,12,1,1,24,10
3252,20170603,WAS,OAK,4,10,1,1,23,28
3253,20170603,TBA,SEA,2,9,1,1,21,11
3254,20170603,HOU,TEX,6,5,1,1,26,25
3255,20170603,NYA,TOR,7,0,1,1,1,13
3256,20170604,SLN,CHN,6,7,1,1,20,15
3257,20170604,ATL,CIN,13,8,1,1,4,27
3258,20170604,ARI,MIA,5,6,1,1,6,5
3259,20170604,LAN,MIL,0,3,1,1,19,2
3260,20170604,PIT,NYN,11,1,1,1,7,16
3261,20170604,SFN,PHI,7,9,1,1,0,29
3262,20170604,COL,SDN,3,1,1,1,14,17
3263,20170604,MIN,ANA,3,2,1,1,9,12
3264,20170604,BOS,BAL,7,3,1,1,22,8
3265,20170604,CHA,DET,4,7,1,1,18,3
3266,20170604,CLE,KCA,8,0,1,1,24,10
3267,20170604,WAS,OAK,11,10,1,1,23,28
3268,20170604,TBA,SEA,1,7,1,1,21,11
3269,20170604,HOU,TEX,7,2,1,1,26,25
3270,20170604,NYA,TOR,2,3,1,1,1,13
3271,20170605,PHI,ATL,11,4,1,1,29,4
3272,20170605,MIA,CHN,1,3,1,1,5,15
3273,20170605,SLN,CIN,2,4,1,1,20,27
3274,20170605,WAS,LAN,4,2,1,1,23,19
3275,20170605,SFN,MIL,7,2,1,1,0,2
3276,20170605,HOU,KCA,7,3,1,1,26,10
3277,20170605,TOR,OAK,3,5,1,1,13,28
3278,20170606,SDN,ARI,2,10,1,1,17,6
3279,20170606,PHI,ATL,3,1,1,1,29,4
3280,20170606,MIA,CHN,2,10,1,1,5,15
3281,20170606,SLN,CIN,1,13,1,1,20,27
3282,20170606,CLE,COL,3,11,1,1,24,14
3283,20170606,WAS,LAN,2,1,1,1,23,19
3284,20170606,SFN,MIL,2,5,1,1,0,2
3285,20170606,PIT,BAL,5,6,1,1,7,8
3286,20170606,ANA,DET,5,3,1,1,12,3
3287,20170606,HOU,KCA,7,9,1,1,26,10
3288,20170606,BOS,NYA,5,4,1,1,22,1
3289,20170606,TOR,OAK,1,4,1,1,13,28
3290,20170606,MIN,SEA,3,12,1,1,9,11
3291,20170606,CHA,TBA,4,2,1,1,18,21
3292,20170606,NYN,TEX,8,10,1,1,16,25
3293,20170607,SDN,ARI,4,7,1,1,17,6
3294,20170607,PHI,ATL,1,14,1,1,29,4
3295,20170607,MIA,CHN,6,5,1,1,5,15
3296,20170607,SLN,CIN,4,6,1,1,20,27
3297,20170607,CLE,COL,1,8,1,1,24,14
3298,20170607,WAS,LAN,1,2,1,1,23,19
3299,20170607,SFN,MIL,3,6,1,1,0,2
3300,20170607,PIT,BAL,6,9,1,1,7,8
3301,20170607,ANA,DET,0,4,1,1,12,3
3302,20170607,HOU,KCA,5,7,1,1,26,10
3303,20170607,BOS,NYA,0,8,1,1,22,1
3304,20170607,TOR,OAK,7,5,1,1,13,28
3305,20170607,MIN,SEA,5,6,1,1,9,11
3306,20170607,CHA,TBA,1,3,1,1,18,21
3307,20170607,NYN,TEX,4,3,1,1,16,25
3308,20170608,SDN,ARI,3,15,1,1,17,6
3309,20170608,PHI,ATL,1,3,1,1,29,4
3310,20170608,COL,CHN,4,1,1,1,14,15
3311,20170608,SLN,CIN,2,5,1,1,20,27
3312,20170608,SFN,MIL,9,5,1,1,0,2
3313,20170608,MIA,PIT,7,1,1,1,5,7
3314,20170608,BAL,WAS,1,6,1,1,8,23
3315,20170608,ANA,DET,11,4,1,1,12,3
3316,20170608,HOU,KCA,6,1,1,1,26,10
3317,20170608,BOS,NYA,1,9,1,1,22,1
3318,20170608,MIN,SEA,2,1,1,1,9,11
3319,20170608,CHA,TBA,5,7,1,1,18,21
3320,20170609,MIL,ARI,8,6,1,1,2,6
3321,20170609,NYN,ATL,2,3,1,1,16,4
3322,20170609,COL,CHN,5,3,1,1,14,15
3323,20170609,CIN,LAN,2,7,1,1,27,19
3324,20170609,MIA,PIT,12,7,1,1,5,7
3325,20170609,KCA,SDN,3,6,1,1,10,17
3326,20170609,MIN,SFN,4,0,1,1,9,0
3327,20170609,PHI,SLN,2,3,1,1,29,20
3328,20170609,TEX,WAS,5,2,1,1,25,23
3329,20170609,DET,BOS,3,5,1,1,3,22
3330,20170609,CHA,CLE,3,7,1,1,18,24
3331,20170609,ANA,HOU,9,4,1,1,12,26
3332,20170609,BAL,NYA,2,8,1,1,8,1
3333,20170609,TOR,SEA,2,4,1,1,13,11
3334,20170609,OAK,TBA,4,13,1,1,28,21
3335,20170610,MIL,ARI,2,3,1,1,2,6
3336,20170610,NYN,ATL,6,1,1,1,16,4
3337,20170610,NYN,ATL,8,1,1,1,16,4
3338,20170610,COL,CHN,9,1,1,1,14,15
3339,20170610,CIN,LAN,4,5,1,1,27,19
3340,20170610,MIA,PIT,6,7,1,1,5,7
3341,20170610,KCA,SDN,12,6,1,1,10,17
3342,20170610,MIN,SFN,3,2,1,1,9,0
3343,20170610,PHI,SLN,0,7,1,1,29,20
3344,20170610,TEX,WAS,6,3,1,1,25,23
3345,20170610,DET,BOS,3,11,1,1,3,22
3346,20170610,CHA,CLE,5,3,1,1,18,24
3347,20170610,ANA,HOU,1,3,1,1,12,26
3348,20170610,BAL,NYA,3,16,1,1,8,1
3349,20170610,TOR,SEA,4,2,1,1,13,11
3350,20170610,OAK,TBA,5,6,1,1,28,21
3351,20170610,OAK,TBA,7,2,1,1,28,21
3352,20170611,MIL,ARI,1,11,1,1,2,6
